yyyy-mm-ddTHH:MM:SSZ, BB_100-500 
2023-03-01T03:34:00.000Z, 93.593898
2023-03-01T03:36:00.000Z, 94.006942
2023-03-01T03:38:00.000Z, 93.688630
2023-03-01T03:40:00.000Z, 94.061883
2023-03-01T03:42:00.000Z, 95.740700
2023-03-01T03:44:00.000Z, 96.050184
2023-03-01T03:46:00.000Z, 95.025131
2023-03-01T03:48:00.000Z, 94.722924
2023-03-01T03:50:00.000Z, 94.491934
2023-03-01T03:52:00.000Z, 95.488581
2023-03-01T03:54:00.000Z, 94.200053
2023-03-01T03:56:00.000Z, 93.550662
2023-03-01T03:58:00.000Z, 92.644846
2023-03-01T04:00:00.000Z, 92.224506
2023-03-01T04:02:00.000Z, 92.152896
2023-03-01T04:04:00.000Z, 92.726107
2023-03-01T04:06:00.000Z, 91.503586
2023-03-01T04:08:00.000Z, 91.659628
2023-03-01T04:10:00.000Z, 90.957951
2023-03-01T04:12:00.000Z, 90.787119
2023-03-01T04:14:00.000Z, 92.309334
2023-03-01T04:16:00.000Z, 92.891157
2023-03-01T04:18:00.000Z, 92.210203
2023-03-01T04:20:00.000Z, 91.763715
2023-03-01T04:22:00.000Z, 91.080932
2023-03-01T04:24:00.000Z, 92.001680
2023-03-01T04:26:00.000Z, 93.957612
2023-03-01T04:28:00.000Z, 93.606721
2023-03-01T04:30:00.000Z, 94.549598
2023-03-01T04:32:00.000Z, 95.024580
2023-03-01T04:34:00.000Z, 94.418560
2023-03-01T04:36:00.000Z, 93.448950
2023-03-01T04:38:00.000Z, 94.348011
2023-03-01T04:40:00.000Z, 93.450756
2023-03-01T04:42:00.000Z, 92.951270
2023-03-01T04:44:00.000Z, 93.171600
2023-03-01T04:46:00.000Z, 92.913927
2023-03-01T04:48:00.000Z, 93.281201
2023-03-01T04:50:00.000Z, 95.910010
2023-03-01T04:52:00.000Z, 96.148807
2023-03-01T04:54:00.000Z, 95.904742
2023-03-01T04:56:00.000Z, 95.964852
2023-03-01T04:58:00.000Z, 96.240997
2023-03-01T05:00:00.000Z, 95.771964
2023-03-01T05:02:00.000Z, 97.092959
2023-03-01T05:04:00.000Z, 96.723094
2023-03-01T05:06:00.000Z, 96.306088
2023-03-01T05:08:00.000Z, 96.102362
2023-03-01T05:10:00.000Z, 96.314206
2023-03-01T05:12:00.000Z, 96.126425
2023-03-01T05:14:00.000Z, 96.914696
2023-03-01T05:16:00.000Z, 96.774149
2023-03-01T05:18:00.000Z, 97.018491
2023-03-01T05:20:00.000Z, 96.891023
2023-03-01T05:22:00.000Z, 97.017195
2023-03-01T05:24:00.000Z, 96.634289
2023-03-01T05:26:00.000Z, 96.997977
2023-03-01T05:28:00.000Z, 97.604373
2023-03-01T05:30:00.000Z, 97.320383
2023-03-01T05:32:00.000Z, 96.604301
2023-03-01T05:34:00.000Z, 96.720899
2023-03-01T05:36:00.000Z, 96.330282
2023-03-01T05:38:00.000Z, 96.667862
2023-03-01T05:40:00.000Z, 96.862474
2023-03-01T05:42:00.000Z, 96.315285
2023-03-01T05:44:00.000Z, 96.394865
2023-03-01T05:46:00.000Z, 96.749721
2023-03-01T05:48:00.000Z, 95.508086
2023-03-01T05:50:00.000Z, 95.331078
2023-03-01T05:52:00.000Z, 96.133917
2023-03-01T05:54:00.000Z, 96.554539
2023-03-01T05:56:00.000Z, 95.235156
2023-03-01T05:58:00.000Z, 96.331348
2023-03-01T06:00:00.000Z, 96.411173
2023-03-01T06:02:00.000Z, 96.118472
2023-03-01T06:04:00.000Z, 97.090237
2023-03-01T06:06:00.000Z, 98.044347
2023-03-01T06:08:00.000Z, 97.986694
2023-03-01T06:10:00.000Z, 97.240370
2023-03-01T06:12:00.000Z, 97.268105
2023-03-01T06:14:00.000Z, 99.043145
2023-03-01T06:16:00.000Z, 98.010395
2023-03-01T06:18:00.000Z, 97.657162
2023-03-01T06:20:00.000Z, 97.320668
2023-03-01T06:22:00.000Z, 97.381936
2023-03-01T06:24:00.000Z, 97.368004
2023-03-01T06:26:00.000Z, 97.834291
2023-03-01T06:28:00.000Z, 98.491618
2023-03-01T06:30:00.000Z, 98.693628
2023-03-01T06:32:00.000Z, 100.360177
2023-03-01T06:34:00.000Z, 100.721366
2023-03-01T06:36:00.000Z, 102.047041
2023-03-01T06:38:00.000Z, 101.067804
2023-03-01T06:40:00.000Z, 100.279328
2023-03-01T06:42:00.000Z, 99.279092
2023-03-01T06:44:00.000Z, 98.641615
2023-03-01T06:46:00.000Z, 97.693733
2023-03-01T06:48:00.000Z, 97.109967
2023-03-01T06:50:00.000Z, 96.872077
2023-03-01T06:52:00.000Z, 96.345140
2023-03-01T06:54:00.000Z, 96.060981
2023-03-01T06:56:00.000Z, 96.214488
2023-03-01T06:58:00.000Z, 96.021502
2023-03-01T07:00:00.000Z, 95.399849
2023-03-01T07:02:00.000Z, 95.400888
2023-03-01T07:04:00.000Z, 95.240171
2023-03-01T07:06:00.000Z, 94.944024
2023-03-01T07:08:00.000Z, 94.161761
2023-03-01T07:10:00.000Z, 94.404718
2023-03-01T07:12:00.000Z, 95.322670
2023-03-01T07:14:00.000Z, 94.759924
2023-03-01T07:16:00.000Z, 93.928464
2023-03-01T07:18:00.000Z, 94.813857
2023-03-01T07:20:00.000Z, 93.955894
2023-03-01T07:22:00.000Z, 93.596686
2023-03-01T07:24:00.000Z, 93.905962
2023-03-01T07:26:00.000Z, 94.093896
2023-03-01T07:28:00.000Z, 94.454701
2023-03-01T07:30:00.000Z, 96.046918
2023-03-01T07:32:00.000Z, 97.013724
2023-03-01T07:34:00.000Z, 97.240282
2023-03-01T07:36:00.000Z, 96.817273
2023-03-01T07:38:00.000Z, 97.141025
2023-03-01T07:40:00.000Z, 97.680061
2023-03-01T07:42:00.000Z, 97.921745
2023-03-01T07:44:00.000Z, 97.980253
2023-03-01T07:46:00.000Z, 97.890138
2023-03-01T07:48:00.000Z, 97.499681
2023-03-01T07:50:00.000Z, 97.607698
2023-03-01T07:52:00.000Z, 97.421821
2023-03-01T07:54:00.000Z, 97.840720
2023-03-01T07:56:00.000Z, 98.309399
2023-03-01T07:58:00.000Z, 99.017233
2023-03-01T08:00:00.000Z, 98.937715
2023-03-01T08:02:00.000Z, 98.693693
2023-03-01T08:04:00.000Z, 98.184194
2023-03-01T08:06:00.000Z, 98.240762
2023-03-01T08:08:00.000Z, 98.369660
2023-03-01T08:10:00.000Z, 99.797286
2023-03-01T08:12:00.000Z, 99.537085
2023-03-01T08:14:00.000Z, 99.502996
2023-03-01T08:16:00.000Z, 100.425204
2023-03-01T08:18:00.000Z, 100.061196
2023-03-01T08:20:00.000Z, 100.036105
2023-03-01T08:22:00.000Z, 99.917318
2023-03-01T08:24:00.000Z, 100.058276
2023-03-01T08:26:00.000Z, 100.229883
2023-03-01T08:28:00.000Z, 99.974941
2023-03-01T08:30:00.000Z, 99.767594
2023-03-01T08:32:00.000Z, 99.708184
2023-03-01T08:34:00.000Z, 99.530901
2023-03-01T08:36:00.000Z, 99.258141
2023-03-01T08:38:00.000Z, 99.090185
2023-03-01T08:40:00.000Z, 99.134683
2023-03-01T08:42:00.000Z, 98.712592
2023-03-01T08:44:00.000Z, 98.529355
2023-03-01T08:46:00.000Z, 98.631199
2023-03-01T08:48:00.000Z, 98.641712
2023-03-01T08:50:00.000Z, 98.725069
2023-03-01T08:52:00.000Z, 98.219203
2023-03-01T08:54:00.000Z, 98.835604
2023-03-01T08:56:00.000Z, 98.742658
2023-03-01T08:58:00.000Z, 98.311008
2023-03-01T09:00:00.000Z, 98.358599
2023-03-01T09:02:00.000Z, 98.400856
2023-03-01T09:04:00.000Z, 98.778635
2023-03-01T09:06:00.000Z, 98.276193
2023-03-01T09:08:00.000Z, 98.124473
2023-03-01T09:10:00.000Z, 98.273313
2023-03-01T09:12:00.000Z, 98.477770
2023-03-01T09:14:00.000Z, 98.420706
2023-03-01T09:16:00.000Z, 98.481020
2023-03-01T09:18:00.000Z, 98.271612
2023-03-01T09:20:00.000Z, 98.612184
2023-03-01T09:22:00.000Z, 98.379396
2023-03-01T09:24:00.000Z, 98.511664
2023-03-01T09:26:00.000Z, 98.742435
2023-03-01T09:28:00.000Z, 98.617422
2023-03-01T09:30:00.000Z, 98.571091
2023-03-01T09:32:00.000Z, 98.529876
2023-03-01T09:34:00.000Z, 98.804341
2023-03-01T09:36:00.000Z, 98.321789
2023-03-01T09:38:00.000Z, 98.776092
2023-03-01T09:40:00.000Z, 98.663856
2023-03-01T09:42:00.000Z, 98.487547
2023-03-01T09:44:00.000Z, 98.845341
2023-03-01T09:46:00.000Z, 99.034270
2023-03-01T09:48:00.000Z, 99.289252
2023-03-01T09:50:00.000Z, 98.729975
2023-03-01T09:52:00.000Z, 98.818046
2023-03-01T09:54:00.000Z, 98.925786
2023-03-01T09:56:00.000Z, 98.722191
2023-03-01T09:58:00.000Z, 98.708335
2023-03-01T10:00:00.000Z, 98.785277
2023-03-01T10:02:00.000Z, 98.854991
2023-03-01T10:04:00.000Z, 98.587134
2023-03-01T10:06:00.000Z, 98.517715
2023-03-01T10:08:00.000Z, 98.745302
2023-03-01T10:10:00.000Z, 99.033817
2023-03-01T10:12:00.000Z, 99.008369
2023-03-01T10:14:00.000Z, 98.821450
2023-03-01T10:16:00.000Z, 98.973307
2023-03-01T10:18:00.000Z, 98.261015
2023-03-01T10:20:00.000Z, 98.961071
2023-03-01T10:22:00.000Z, 99.491495
2023-03-01T10:24:00.000Z, 99.562198
2023-03-01T10:26:00.000Z, 99.303240
2023-03-01T10:28:00.000Z, 98.318317
2023-03-01T10:30:00.000Z, 98.068621
2023-03-01T10:32:00.000Z, 97.724531
2023-03-01T10:34:00.000Z, 97.528600
2023-03-01T10:36:00.000Z, 97.580084
2023-03-01T10:38:00.000Z, 97.712728
2023-03-01T10:40:00.000Z, 97.995466
2023-03-01T10:42:00.000Z, 98.497121
2023-03-01T10:44:00.000Z, 98.132309
2023-03-01T10:46:00.000Z, 98.173023
2023-03-01T10:48:00.000Z, 98.402340
2023-03-01T10:50:00.000Z, 98.645298
2023-03-01T10:52:00.000Z, 99.746227
2023-03-01T10:54:00.000Z, 102.745040
2023-03-01T10:56:00.000Z, 104.577185
2023-03-01T10:58:00.000Z, 102.237519
2023-03-01T11:00:00.000Z, 100.921434
2023-03-01T11:02:00.000Z, 99.278536
2023-03-01T11:04:00.000Z, 98.252501
2023-03-01T11:06:00.000Z, 97.207285
2023-03-01T11:08:00.000Z, 97.197743
2023-03-01T11:10:00.000Z, 96.695341
2023-03-01T11:12:00.000Z, 96.317944
2023-03-01T11:14:00.000Z, 96.569785
2023-03-01T11:16:00.000Z, 96.257785
2023-03-01T11:18:00.000Z, 95.893526
2023-03-01T11:20:00.000Z, 95.740739
2023-03-01T11:22:00.000Z, 96.730037
2023-03-01T11:24:00.000Z, 96.856504
2023-03-01T11:26:00.000Z, 97.214028
2023-03-01T11:28:00.000Z, 97.640347
2023-03-01T11:30:00.000Z, 97.067957
2023-03-01T11:32:00.000Z, 97.995049
2023-03-01T11:34:00.000Z, 98.386798
2023-03-01T11:36:00.000Z, 99.362634
2023-03-01T11:38:00.000Z, 100.342590
2023-03-01T11:40:00.000Z, 100.008315
2023-03-01T11:42:00.000Z, 99.815855
2023-03-01T11:44:00.000Z, 101.097555
2023-03-01T11:46:00.000Z, 100.416156
2023-03-01T11:48:00.000Z, 99.280454
2023-03-01T11:50:00.000Z, 98.638889
2023-03-01T11:52:00.000Z, 98.199508
2023-03-01T11:54:00.000Z, 98.376511
2023-03-01T11:56:00.000Z, 98.639120
2023-03-01T11:58:00.000Z, 98.615249
2023-03-01T12:00:00.000Z, 98.546625
2023-03-01T12:02:00.000Z, 99.369137
2023-03-01T12:04:00.000Z, 99.488527
2023-03-01T12:06:00.000Z, 99.270280
2023-03-01T12:08:00.000Z, 99.493876
2023-03-01T12:10:00.000Z, 98.889634
2023-03-01T12:12:00.000Z, 98.837647
2023-03-01T12:14:00.000Z, 98.702934
2023-03-01T12:16:00.000Z, 98.793376
2023-03-01T12:18:00.000Z, 99.187745
2023-03-01T12:20:00.000Z, 99.084142
2023-03-01T12:22:00.000Z, 98.806376
2023-03-01T12:24:00.000Z, 99.178714
2023-03-01T12:26:00.000Z, 98.448060
2023-03-01T12:28:00.000Z, 98.810819
2023-03-01T12:30:00.000Z, 99.048175
2023-03-01T12:32:00.000Z, 99.183585
2023-03-01T12:34:00.000Z, 99.025400
2023-03-01T12:36:00.000Z, 99.133178
2023-03-01T12:38:00.000Z, 98.970619
2023-03-01T12:40:00.000Z, 98.907506
2023-03-01T12:42:00.000Z, 99.133355
2023-03-01T12:44:00.000Z, 99.067564
2023-03-01T12:46:00.000Z, 99.415500
2023-03-01T12:48:00.000Z, 99.319587
2023-03-01T12:50:00.000Z, 99.576756
2023-03-01T12:52:00.000Z, 99.684343
2023-03-01T12:54:00.000Z, 99.621856
2023-03-01T12:56:00.000Z, 99.560166
2023-03-01T12:58:00.000Z, 99.357117
2023-03-01T13:00:00.000Z, 99.568706
2023-03-01T13:02:00.000Z, 99.749489
2023-03-01T13:04:00.000Z, 99.627574
2023-03-01T13:06:00.000Z, 98.979419
2023-03-01T13:08:00.000Z, 99.767322
2023-03-01T13:10:00.000Z, 99.627022
2023-03-01T13:12:00.000Z, 99.648523
2023-03-01T13:14:00.000Z, 99.940537
2023-03-01T13:16:00.000Z, 99.256134
2023-03-01T13:18:00.000Z, 99.473023
2023-03-01T13:20:00.000Z, 99.315525
2023-03-01T13:22:00.000Z, 99.688187
2023-03-01T13:24:00.000Z, 99.583397
2023-03-01T13:26:00.000Z, 99.085376
2023-03-01T13:28:00.000Z, 98.872164
2023-03-01T13:30:00.000Z, 99.273726
2023-03-01T13:32:00.000Z, 98.978716
2023-03-01T13:34:00.000Z, 99.848108
2023-03-01T13:36:00.000Z, 99.469233
2023-03-01T13:38:00.000Z, 99.418951
2023-03-01T13:40:00.000Z, 99.379176
2023-03-01T13:42:00.000Z, 99.493950
2023-03-01T13:44:00.000Z, 99.576155
2023-03-01T13:46:00.000Z, 99.668358
2023-03-01T13:48:00.000Z, 99.386242
2023-03-01T13:50:00.000Z, 99.099492
2023-03-01T13:52:00.000Z, 99.013511
2023-03-01T13:54:00.000Z, 99.381554
2023-03-01T13:56:00.000Z, 99.015295
2023-03-01T13:58:00.000Z, 98.817033
2023-03-01T14:00:00.000Z, 98.751875
2023-03-01T14:02:00.000Z, 98.931875
2023-03-01T14:04:00.000Z, 98.893780
2023-03-01T14:06:00.000Z, 99.039145
2023-03-01T14:08:00.000Z, 99.443731
2023-03-01T14:10:00.000Z, 99.594880
2023-03-01T14:12:00.000Z, 99.436997
2023-03-01T14:14:00.000Z, 99.519780
2023-03-01T14:16:00.000Z, 99.721913
2023-03-01T14:18:00.000Z, 99.748014
2023-03-01T14:20:00.000Z, 99.980555
2023-03-01T14:22:00.000Z, 99.842340
2023-03-01T14:24:00.000Z, 99.755015
2023-03-01T14:26:00.000Z, 99.497858
2023-03-01T14:28:00.000Z, 97.827533
2023-03-01T14:30:00.000Z, 97.027349
2023-03-01T14:32:00.000Z, 96.407850
2023-03-01T14:34:00.000Z, 96.376933
2023-03-01T14:36:00.000Z, 95.633172
2023-03-01T14:38:00.000Z, 96.242998
2023-03-01T14:40:00.000Z, 96.306488
2023-03-01T14:42:00.000Z, 96.413594
2023-03-01T14:44:00.000Z, 96.181556
2023-03-01T14:46:00.000Z, 96.227353
2023-03-01T14:48:00.000Z, 95.975036
2023-03-01T14:50:00.000Z, 95.699350
2023-03-01T14:52:00.000Z, 96.624694
2023-03-01T14:54:00.000Z, 98.531614
2023-03-01T14:56:00.000Z, 98.805953
2023-03-01T14:58:00.000Z, 98.705631
2023-03-01T15:00:00.000Z, 98.411329
2023-03-01T15:02:00.000Z, 98.910073
2023-03-01T15:04:00.000Z, 98.976851
2023-03-01T15:06:00.000Z, 99.391352
2023-03-01T15:08:00.000Z, 99.172091
2023-03-01T15:10:00.000Z, 99.509943
2023-03-01T15:12:00.000Z, 99.565511
2023-03-01T15:14:00.000Z, 100.093076
2023-03-01T15:16:00.000Z, 99.212365
2023-03-01T15:18:00.000Z, 99.267020
2023-03-01T15:20:00.000Z, 99.628720
2023-03-01T15:22:00.000Z, 99.430464
2023-03-01T15:24:00.000Z, 99.668328
2023-03-01T15:26:00.000Z, 99.762629
2023-03-01T15:28:00.000Z, 98.796590
2023-03-01T15:30:00.000Z, 99.288932
2023-03-01T15:32:00.000Z, 99.401081
2023-03-01T15:34:00.000Z, 99.326262
2023-03-01T15:36:00.000Z, 99.566782
2023-03-01T15:38:00.000Z, 99.309195
2023-03-01T15:40:00.000Z, 99.350411
2023-03-01T15:42:00.000Z, 99.572745
2023-03-01T15:44:00.000Z, 99.035959
2023-03-01T15:46:00.000Z, 98.841972
2023-03-01T15:48:00.000Z, 98.258984
2023-03-01T15:50:00.000Z, 98.256795
2023-03-01T15:52:00.000Z, 98.039469
2023-03-01T15:54:00.000Z, 98.399998
2023-03-01T15:56:00.000Z, 98.741575
2023-03-01T15:58:00.000Z, 98.255834
2023-03-01T16:00:00.000Z, 98.538924
2023-03-01T16:02:00.000Z, 98.239500
2023-03-01T16:04:00.000Z, 98.253046
2023-03-01T16:06:00.000Z, 97.235869
2023-03-01T16:08:00.000Z, 96.505300
2023-03-01T16:10:00.000Z, 96.572181
2023-03-01T16:12:00.000Z, 96.194141
2023-03-01T16:14:00.000Z, 96.178392
2023-03-01T16:16:00.000Z, 96.268135
2023-03-01T16:18:00.000Z, 95.624217
2023-03-01T16:20:00.000Z, 96.222402
2023-03-01T16:22:00.000Z, 95.855377
2023-03-01T16:24:00.000Z, 96.222688
2023-03-01T16:26:00.000Z, 95.709914
2023-03-01T16:28:00.000Z, 95.964683
2023-03-01T16:30:00.000Z, 95.718109
2023-03-01T16:32:00.000Z, 95.695538
2023-03-01T16:34:00.000Z, 95.676335
2023-03-01T16:36:00.000Z, 95.396530
2023-03-01T16:38:00.000Z, 95.612444
2023-03-01T16:40:00.000Z, 94.992877
2023-03-01T16:42:00.000Z, 95.078192
2023-03-01T16:44:00.000Z, 95.434167
2023-03-01T16:46:00.000Z, 94.917409
2023-03-01T16:48:00.000Z, 95.360582
2023-03-01T16:50:00.000Z, 95.496741
2023-03-01T16:52:00.000Z, 95.131147
2023-03-01T16:54:00.000Z, 95.331707
2023-03-01T16:56:00.000Z, 94.921771
2023-03-01T16:58:00.000Z, 95.598271
2023-03-01T17:00:00.000Z, 96.248604
2023-03-01T17:02:00.000Z, 96.118456
2023-03-01T17:04:00.000Z, 97.106286
2023-03-01T17:06:00.000Z, 97.570226
2023-03-01T17:08:00.000Z, 97.405314
2023-03-01T17:10:00.000Z, 97.103480
2023-03-01T17:12:00.000Z, 97.210999
2023-03-01T17:14:00.000Z, 97.124872
2023-03-01T17:16:00.000Z, 97.199355
2023-03-01T17:18:00.000Z, 97.192857
2023-03-01T17:20:00.000Z, 97.578793
2023-03-01T17:22:00.000Z, 97.642007
2023-03-01T17:24:00.000Z, 97.534396
2023-03-01T17:26:00.000Z, 97.757960
2023-03-01T17:28:00.000Z, 97.696041
2023-03-01T17:30:00.000Z, 98.282846
2023-03-01T17:32:00.000Z, 98.255836
2023-03-01T17:34:00.000Z, 98.100151
2023-03-01T17:36:00.000Z, 98.461355
2023-03-01T17:38:00.000Z, 98.789566
2023-03-01T17:40:00.000Z, 98.911998
2023-03-01T17:42:00.000Z, 98.862012
2023-03-01T17:44:00.000Z, 98.297326
2023-03-01T17:46:00.000Z, 98.453683
2023-03-01T17:48:00.000Z, 98.703252
2023-03-01T17:50:00.000Z, 99.207648
2023-03-01T17:52:00.000Z, 99.003210
2023-03-01T17:54:00.000Z, 99.377668
2023-03-01T17:56:00.000Z, 99.285257
2023-03-01T17:58:00.000Z, 99.452138
2023-03-01T18:00:00.000Z, 99.232171
2023-03-01T18:02:00.000Z, 99.535634
2023-03-01T18:04:00.000Z, 99.273761
2023-03-01T18:06:00.000Z, 99.077135
2023-03-01T18:08:00.000Z, 98.701296
2023-03-01T18:10:00.000Z, 98.818181
2023-03-01T18:12:00.000Z, 98.806247
2023-03-01T18:14:00.000Z, 98.770964
2023-03-01T18:16:00.000Z, 98.711497
2023-03-01T18:18:00.000Z, 98.764733
2023-03-01T18:20:00.000Z, 98.466531
2023-03-01T18:22:00.000Z, 98.406854
2023-03-01T18:24:00.000Z, 98.260074
2023-03-01T18:26:00.000Z, 98.405333
2023-03-01T18:28:00.000Z, 98.132519
2023-03-01T18:30:00.000Z, 98.407674
2023-03-01T18:32:00.000Z, 98.568790
2023-03-01T18:34:00.000Z, 98.023806
2023-03-01T18:36:00.000Z, 98.257078
2023-03-01T18:38:00.000Z, 98.192757
2023-03-01T18:40:00.000Z, 97.709114
2023-03-01T18:42:00.000Z, 97.936902
2023-03-01T18:44:00.000Z, 97.909319
2023-03-01T18:46:00.000Z, 97.797386
2023-03-01T18:48:00.000Z, 97.512569
2023-03-01T18:50:00.000Z, 97.922273
2023-03-01T18:52:00.000Z, 97.914698
2023-03-01T18:54:00.000Z, 97.518554
2023-03-01T18:56:00.000Z, 97.680523
2023-03-01T18:58:00.000Z, 97.825466
2023-03-01T19:00:00.000Z, 97.650569
2023-03-01T19:02:00.000Z, 97.740378
2023-03-01T19:04:00.000Z, 97.786574
2023-03-01T19:06:00.000Z, 97.947899
2023-03-01T19:08:00.000Z, 98.033358
2023-03-01T19:10:00.000Z, 98.251848
2023-03-01T19:12:00.000Z, 98.190929
2023-03-01T19:14:00.000Z, 98.273982
2023-03-01T19:16:00.000Z, 97.947822
2023-03-01T19:18:00.000Z, 98.437768
2023-03-01T19:20:00.000Z, 98.700386
2023-03-01T19:22:00.000Z, 98.801258
2023-03-01T19:24:00.000Z, 98.742783
2023-03-01T19:26:00.000Z, 98.656073
2023-03-01T19:28:00.000Z, 99.051050
2023-03-01T19:30:00.000Z, 99.060942
2023-03-01T19:32:00.000Z, 98.756084
2023-03-01T19:34:00.000Z, 98.848148
2023-03-01T19:36:00.000Z, 99.184939
2023-03-01T19:38:00.000Z, 98.965443
2023-03-01T19:40:00.000Z, 98.844342
2023-03-01T19:42:00.000Z, 98.520049
2023-03-01T19:44:00.000Z, 98.864845
2023-03-01T19:46:00.000Z, 98.719557
2023-03-01T19:48:00.000Z, 98.611116
2023-03-01T19:50:00.000Z, 98.772932
2023-03-01T19:52:00.000Z, 98.943676
2023-03-01T19:54:00.000Z, 98.648343
2023-03-01T19:56:00.000Z, 99.131389
2023-03-01T19:58:00.000Z, 98.972088
2023-03-01T20:00:00.000Z, 99.045471
2023-03-01T20:02:00.000Z, 99.169178
2023-03-01T20:04:00.000Z, 98.994442
2023-03-01T20:06:00.000Z, 99.003871
2023-03-01T20:08:00.000Z, 98.743497
2023-03-01T20:10:00.000Z, 99.053505
2023-03-01T20:12:00.000Z, 98.549418
2023-03-01T20:14:00.000Z, 98.641240
2023-03-01T20:16:00.000Z, 98.327586
2023-03-01T20:18:00.000Z, 98.096731
2023-03-01T20:20:00.000Z, 98.373279
2023-03-01T20:22:00.000Z, 98.042200
2023-03-01T20:24:00.000Z, 98.391857
2023-03-01T20:26:00.000Z, 97.865569
2023-03-01T20:28:00.000Z, 98.231987
2023-03-01T20:30:00.000Z, 98.651785
2023-03-01T20:32:00.000Z, 98.378176
2023-03-01T20:34:00.000Z, 98.402566
2023-03-01T20:36:00.000Z, 98.261706
2023-03-01T20:38:00.000Z, 99.001244
2023-03-01T20:40:00.000Z, 98.501687
2023-03-01T20:42:00.000Z, 98.374936
2023-03-01T20:44:00.000Z, 98.631210
2023-03-01T20:46:00.000Z, 98.687240
2023-03-01T20:48:00.000Z, 99.042949
2023-03-01T20:50:00.000Z, 98.815476
2023-03-01T20:52:00.000Z, 98.842992
2023-03-01T20:54:00.000Z, 98.712589
2023-03-01T20:56:00.000Z, 98.763187
2023-03-01T20:58:00.000Z, 98.751717
2023-03-01T21:00:00.000Z, 98.975082
2023-03-01T21:02:00.000Z, 98.931455
2023-03-01T21:04:00.000Z, 99.124933
2023-03-01T21:06:00.000Z, 99.078942
2023-03-01T21:08:00.000Z, 99.284623
2023-03-01T21:10:00.000Z, 99.229560
2023-03-01T21:12:00.000Z, 98.844244
2023-03-01T21:14:00.000Z, 99.160589
2023-03-01T21:16:00.000Z, 99.002383
2023-03-01T21:18:00.000Z, 98.793962
2023-03-01T21:20:00.000Z, 99.106761
2023-03-01T21:22:00.000Z, 99.271318
2023-03-01T21:24:00.000Z, 99.256614
2023-03-01T21:26:00.000Z, 99.121197
2023-03-01T21:28:00.000Z, 98.493272
2023-03-01T21:30:00.000Z, 98.817302
2023-03-01T21:32:00.000Z, 98.703266
2023-03-01T21:34:00.000Z, 98.923230
2023-03-01T21:36:00.000Z, 98.703750
2023-03-01T21:38:00.000Z, 98.714341
2023-03-01T21:40:00.000Z, 98.545287
2023-03-01T21:42:00.000Z, 98.551560
2023-03-01T21:44:00.000Z, 98.874418
2023-03-01T21:46:00.000Z, 98.641920
2023-03-01T21:48:00.000Z, 98.307318
2023-03-01T21:50:00.000Z, 98.738366
2023-03-01T21:52:00.000Z, 99.132729
2023-03-01T21:54:00.000Z, 99.115227
2023-03-01T21:56:00.000Z, 99.492818
