yyyy-mm-ddTHH:MM:SSZ, TOL_125, TOL_160, TOL_200, TOL_250, TOL_315, TOL_400 
2023-03-19T02:06:00.000Z, 78.032491, 77.878146, 76.866575, 77.074213, 77.190268, 77.542171
2023-03-19T02:08:00.000Z, 77.535153, 77.237259, 76.808812, 76.583900, 77.418239, 77.370318
2023-03-19T02:10:00.000Z, 77.456533, 76.967820, 76.637829, 77.436529, 79.331745, 77.507104
2023-03-19T02:12:00.000Z, 77.547437, 76.847964, 77.683489, 77.745112, 77.756629, 77.589709
2023-03-19T02:14:00.000Z, 78.352981, 78.413936, 78.216353, 78.326895, 77.941593, 77.834135
2023-03-19T02:16:00.000Z, 77.942973, 77.848826, 78.441654, 77.168457, 77.952303, 78.528972
2023-03-19T02:18:00.000Z, 77.397506, 77.423221, 77.189209, 77.632901, 78.281218, 78.176016
2023-03-19T02:20:00.000Z, 77.690588, 78.506048, 79.358405, 78.624767, 79.503259, 79.017638
2023-03-19T02:22:00.000Z, 77.790720, 78.242769, 77.674056, 78.516167, 78.812641, 78.709343
2023-03-19T02:24:00.000Z, 77.564454, 79.626458, 76.478278, 76.689198, 77.695836, 78.398440
2023-03-19T02:26:00.000Z, 77.216516, 79.406802, 76.691092, 76.875782, 79.588352, 78.486429
2023-03-19T02:28:00.000Z, 77.420964, 79.975637, 77.832520, 77.100368, 79.156320, 82.107488
2023-03-19T02:30:00.000Z, 77.818615, 79.309612, 77.804473, 78.355399, 83.012982, 80.412486
2023-03-19T02:32:00.000Z, 78.445849, 78.507023, 77.219208, 77.345344, 78.572105, 79.105052
2023-03-19T02:34:00.000Z, 78.714681, 81.123292, 77.010516, 77.659326, 78.162663, 79.256605
2023-03-19T02:36:00.000Z, 77.880232, 80.885870, 77.784315, 77.379841, 78.504653, 80.993441
2023-03-19T02:38:00.000Z, 78.093152, 80.010971, 77.270291, 77.152782, 79.376575, 80.839512
2023-03-19T02:40:00.000Z, 77.836498, 79.037547, 77.674059, 77.842712, 78.909299, 79.999764
2023-03-19T02:42:00.000Z, 78.158326, 79.849754, 78.181083, 78.064676, 79.049207, 79.986187
2023-03-19T02:44:00.000Z, 77.989973, 80.219972, 78.585228, 77.981380, 78.396787, 80.104004
2023-03-19T02:46:00.000Z, 77.720261, 80.549014, 78.560066, 78.202052, 78.812412, 80.416668
2023-03-19T02:48:00.000Z, 77.545447, 81.252444, 79.316794, 78.808383, 79.791995, 81.060657
2023-03-19T02:50:00.000Z, 78.923240, 83.382729, 80.581998, 79.710315, 80.160151, 81.640093
2023-03-19T02:52:00.000Z, 78.575272, 83.633497, 80.376491, 79.092533, 79.957608, 81.211955
2023-03-19T02:54:00.000Z, 78.535256, 83.255170, 80.540561, 79.583106, 79.795540, 81.249571
2023-03-19T02:56:00.000Z, 80.129243, 84.230117, 81.937510, 80.414668, 80.823722, 81.501214
2023-03-19T02:58:00.000Z, 80.382838, 84.515345, 82.142896, 80.431894, 80.513413, 81.475545
2023-03-19T03:00:00.000Z, 79.976729, 84.795887, 82.408524, 81.056145, 81.289389, 81.548638
2023-03-19T03:02:00.000Z, 79.588458, 85.192374, 82.214560, 80.883300, 80.907054, 81.986330
2023-03-19T03:04:00.000Z, 79.459590, 84.848523, 82.439555, 80.768740, 80.581463, 81.429132
2023-03-19T03:06:00.000Z, 79.483226, 85.075972, 82.767774, 80.760574, 80.647949, 82.032993
2023-03-19T03:08:00.000Z, 79.249478, 85.109357, 83.226111, 81.442520, 82.144015, 82.077249
2023-03-19T03:10:00.000Z, 79.811750, 84.968060, 82.438352, 81.340117, 81.898142, 81.889167
2023-03-19T03:12:00.000Z, 79.842387, 85.756478, 82.695547, 81.402229, 81.334288, 81.414354
2023-03-19T03:14:00.000Z, 79.894590, 85.454293, 82.649951, 81.205096, 80.418179, 81.348718
2023-03-19T03:16:00.000Z, 80.480159, 85.249027, 82.546586, 81.151099, 81.027859, 82.049907
2023-03-19T03:18:00.000Z, 79.801706, 85.217555, 82.458533, 80.280556, 81.587852, 82.100727
2023-03-19T03:20:00.000Z, 80.637345, 85.492946, 81.955933, 81.546279, 81.649726, 82.081611
2023-03-19T03:22:00.000Z, 79.607961, 84.614477, 82.131992, 82.245577, 83.219330, 82.368542
2023-03-19T03:24:00.000Z, 79.804503, 84.407397, 82.236653, 80.922320, 81.127473, 81.556796
2023-03-19T03:26:00.000Z, 79.279425, 84.601628, 82.112011, 81.086229, 80.730961, 81.625661
2023-03-19T03:28:00.000Z, 79.522638, 84.291895, 81.669770, 80.510880, 80.838102, 81.957425
2023-03-19T03:30:00.000Z, 79.580085, 84.191751, 81.438543, 82.586024, 82.059564, 82.643373
2023-03-19T03:32:00.000Z, 80.755942, 85.662102, 81.991481, 81.610458, 82.435775, 81.989743
2023-03-19T03:34:00.000Z, 80.471757, 85.316801, 83.177950, 82.397193, 82.461391, 82.560550
2023-03-19T03:36:00.000Z, 80.457639, 84.159954, 82.447347, 82.537270, 82.663747, 82.099284
2023-03-19T03:38:00.000Z, 79.364971, 84.367272, 81.642697, 80.810561, 81.376654, 81.727264
2023-03-19T03:40:00.000Z, 80.016195, 83.932580, 82.359067, 81.091784, 81.008720, 81.593250
2023-03-19T03:42:00.000Z, 80.185614, 84.340337, 81.527041, 80.648289, 82.271565, 82.352469
2023-03-19T03:44:00.000Z, 79.741549, 83.815271, 81.849719, 80.537607, 81.454953, 82.090641
2023-03-19T03:46:00.000Z, 79.623347, 83.992098, 81.607843, 80.737076, 81.334865, 81.409310
2023-03-19T03:48:00.000Z, 81.059252, 85.051083, 82.606376, 82.435935, 82.235236, 81.784167
2023-03-19T03:50:00.000Z, 79.941031, 84.112215, 81.286876, 80.778500, 80.936009, 81.111268
2023-03-19T03:52:00.000Z, 79.853859, 83.837968, 81.118494, 80.199612, 80.889434, 81.694065
2023-03-19T03:54:00.000Z, 79.549224, 83.569266, 81.070356, 80.320944, 81.409586, 81.812124
2023-03-19T03:56:00.000Z, 79.160060, 83.463081, 81.487989, 82.778176, 82.648852, 81.357527
2023-03-19T03:58:00.000Z, 79.779904, 83.621939, 81.587278, 82.346223, 82.039376, 81.277955
2023-03-19T04:00:00.000Z, 79.886175, 83.306649, 82.186995, 80.822386, 80.719597, 80.543110
2023-03-19T04:02:00.000Z, 79.594295, 82.743964, 80.932035, 80.399045, 80.602579, 80.385434
2023-03-19T04:04:00.000Z, 79.353593, 82.995438, 80.583606, 79.967349, 81.172610, 81.256885
2023-03-19T04:06:00.000Z, 80.394792, 83.162597, 80.624656, 80.386131, 81.478927, 80.883310
2023-03-19T04:08:00.000Z, 80.459889, 83.514130, 80.713480, 81.052410, 81.719656, 81.121776
2023-03-19T04:10:00.000Z, 79.229708, 83.216235, 81.103801, 81.244715, 82.746331, 82.128547
2023-03-19T04:12:00.000Z, 79.601536, 83.723615, 81.201135, 81.726817, 83.165067, 81.824140
2023-03-19T04:14:00.000Z, 80.130174, 83.766780, 81.129343, 80.273289, 80.332842, 81.287180
2023-03-19T04:16:00.000Z, 79.951877, 84.486699, 81.563989, 81.104480, 80.988231, 81.063001
2023-03-19T04:18:00.000Z, 81.197926, 85.353475, 81.755465, 81.482297, 81.900998, 81.465644
2023-03-19T04:20:00.000Z, 80.369398, 83.668273, 81.493056, 81.457862, 81.728932, 80.959028
2023-03-19T04:22:00.000Z, 79.536718, 82.712001, 80.603653, 80.033788, 80.130646, 80.561149
2023-03-19T04:24:00.000Z, 78.914920, 82.442322, 80.591512, 80.396987, 81.614991, 80.707413
2023-03-19T04:26:00.000Z, 80.672380, 83.723474, 80.321450, 80.827673, 82.704172, 82.321501
2023-03-19T04:28:00.000Z, 79.403553, 84.714351, 82.172834, 80.542296, 82.554623, 81.360949
2023-03-19T04:30:00.000Z, 79.735434, 83.809999, 81.418651, 80.449442, 83.011416, 81.201470
2023-03-19T04:32:00.000Z, 78.644747, 82.211116, 80.055788, 80.536242, 81.351962, 79.772881
2023-03-19T04:34:00.000Z, 79.538247, 82.314810, 80.000248, 81.844331, 80.323549, 79.514127
2023-03-19T04:36:00.000Z, 81.700167, 83.341042, 80.959299, 81.583283, 80.712444, 81.018132
2023-03-19T04:38:00.000Z, 78.643000, 83.311414, 81.020889, 80.936827, 79.937893, 80.355804
2023-03-19T04:40:00.000Z, 78.865339, 83.094311, 81.385825, 82.012877, 83.004349, 80.477039
2023-03-19T04:42:00.000Z, 79.540115, 82.598755, 80.877708, 81.988158, 80.679232, 79.911996
2023-03-19T04:44:00.000Z, 78.624862, 81.681711, 79.781193, 79.778946, 79.340996, 78.803057
2023-03-19T04:46:00.000Z, 77.898559, 81.188443, 79.194306, 78.073945, 78.385322, 78.582447
2023-03-19T04:48:00.000Z, 77.946612, 81.658612, 79.872213, 79.700177, 79.790021, 79.395898
2023-03-19T04:50:00.000Z, 79.477495, 81.876900, 79.670627, 82.294977, 81.198566, 79.543580
2023-03-19T04:52:00.000Z, 79.199573, 82.135577, 79.680026, 79.278059, 80.682550, 79.968203
2023-03-19T04:54:00.000Z, 79.399075, 82.410607, 79.769576, 80.056463, 79.924593, 78.627702
2023-03-19T04:56:00.000Z, 79.058414, 82.108539, 79.552902, 79.966603, 80.439702, 79.064817
2023-03-19T04:58:00.000Z, 79.525034, 81.800998, 79.338485, 78.920014, 80.270249, 79.449876
2023-03-19T05:00:00.000Z, 78.558233, 81.631332, 79.110011, 78.135393, 78.465187, 78.403593
2023-03-19T05:02:00.000Z, 78.097914, 82.038035, 80.003091, 81.727951, 79.489134, 78.424915
2023-03-19T05:04:00.000Z, 79.925055, 84.783203, 79.543193, 80.611064, 81.565087, 80.443136
2023-03-19T05:06:00.000Z, 78.872075, 81.872670, 80.030726, 81.022874, 79.604138, 78.394756
2023-03-19T05:08:00.000Z, 78.808790, 83.018925, 79.820569, 81.016716, 81.603393, 79.436631
2023-03-19T05:10:00.000Z, 79.441897, 81.856671, 80.587131, 80.476051, 82.647368, 79.168798
2023-03-19T05:12:00.000Z, 78.816051, 81.249136, 79.762273, 79.011357, 79.467332, 78.116223
2023-03-19T05:14:00.000Z, 79.532947, 81.470659, 79.241197, 79.457809, 80.099966, 81.177644
2023-03-19T05:16:00.000Z, 78.599788, 81.896746, 79.595780, 78.982551, 80.782685, 78.667067
2023-03-19T05:18:00.000Z, 78.790512, 81.707088, 79.120917, 80.295009, 81.505106, 79.730632
2023-03-19T05:20:00.000Z, 78.903430, 81.936753, 79.564987, 79.954996, 80.099267, 78.702123
2023-03-19T05:22:00.000Z, 78.899295, 83.343849, 79.383797, 79.290608, 79.488370, 78.715303
2023-03-19T05:24:00.000Z, 78.539862, 81.985151, 79.436257, 80.307936, 80.440617, 79.247231
2023-03-19T05:26:00.000Z, 78.899622, 81.736794, 79.425948, 79.776696, 78.913203, 78.579149
2023-03-19T05:28:00.000Z, 79.316239, 82.265926, 79.382957, 79.022201, 79.463959, 78.683576
2023-03-19T05:30:00.000Z, 78.793171, 81.367231, 79.458664, 78.613244, 80.641516, 79.709753
2023-03-19T05:32:00.000Z, 79.140376, 81.676755, 79.500260, 80.048301, 81.396966, 80.648506
2023-03-19T05:34:00.000Z, 79.600478, 82.102739, 79.948748, 80.341502, 81.383038, 80.600579
2023-03-19T05:36:00.000Z, 79.775249, 82.128210, 80.062953, 79.636784, 81.741597, 80.982496
2023-03-19T05:38:00.000Z, 78.916442, 81.834026, 79.517267, 80.312130, 81.323452, 80.396803
2023-03-19T05:40:00.000Z, 79.583990, 81.945560, 79.432416, 78.887594, 80.615852, 80.235899
2023-03-19T05:42:00.000Z, 79.095230, 82.533095, 79.201746, 79.806686, 81.943812, 82.280895
2023-03-19T05:44:00.000Z, 79.970472, 83.082467, 80.913602, 80.561405, 83.014287, 82.569247
2023-03-19T05:46:00.000Z, 78.854648, 81.442692, 79.719037, 79.917500, 81.862826, 80.209233
2023-03-19T05:48:00.000Z, 78.726083, 81.139300, 79.247687, 78.547495, 78.838068, 79.228401
2023-03-19T05:50:00.000Z, 78.731624, 81.341530, 79.333930, 78.737618, 79.089507, 79.424025
2023-03-19T05:52:00.000Z, 79.047009, 81.549487, 79.572127, 78.942477, 79.531707, 80.962497
2023-03-19T05:54:00.000Z, 79.034369, 81.773184, 79.805004, 80.850579, 82.399958, 82.981879
2023-03-19T05:56:00.000Z, 79.719725, 82.396915, 79.951196, 80.622293, 82.954661, 81.874512
2023-03-19T05:58:00.000Z, 79.719057, 82.080503, 79.918837, 79.678246, 82.557106, 81.419818
2023-03-19T06:00:00.000Z, 79.330563, 82.053839, 79.850439, 82.933655, 84.415468, 81.694535
2023-03-19T06:02:00.000Z, 79.128837, 81.697874, 79.719100, 81.036844, 81.669952, 80.759694
2023-03-19T06:04:00.000Z, 79.070700, 82.006451, 80.074132, 80.069010, 80.820701, 80.579730
2023-03-19T06:06:00.000Z, 79.380578, 81.676268, 79.487831, 79.916599, 79.996685, 80.716425
2023-03-19T06:08:00.000Z, 80.004149, 82.836050, 80.177823, 79.838607, 83.286528, 83.809361
2023-03-19T06:10:00.000Z, 79.920356, 82.939205, 80.453873, 80.889463, 82.763601, 81.434593
2023-03-19T06:12:00.000Z, 79.390927, 81.467064, 79.432385, 82.190635, 81.558949, 81.209133
2023-03-19T06:14:00.000Z, 80.551419, 83.313830, 81.038529, 81.652204, 84.295643, 81.614894
2023-03-19T06:16:00.000Z, 80.291390, 82.906565, 80.293351, 80.877035, 81.279257, 80.916647
2023-03-19T06:18:00.000Z, 79.932225, 82.512922, 79.870488, 80.307423, 80.513669, 80.721679
2023-03-19T06:20:00.000Z, 80.644245, 82.403859, 80.301295, 79.979215, 81.673769, 80.993240
2023-03-19T06:22:00.000Z, 80.745849, 81.895706, 80.443668, 82.001687, 84.876865, 81.907088
2023-03-19T06:24:00.000Z, 81.237200, 81.982931, 80.039964, 85.116134, 85.143658, 80.350267
2023-03-19T06:26:00.000Z, 81.160252, 83.043342, 80.520444, 82.564242, 84.164445, 81.175375
2023-03-19T06:28:00.000Z, 81.669533, 82.881271, 82.158897, 82.193839, 84.279125, 82.545567
2023-03-19T06:30:00.000Z, 80.770437, 81.831074, 80.489959, 81.653732, 83.483348, 81.291383
2023-03-19T06:32:00.000Z, 80.973841, 82.766037, 80.678863, 82.248005, 84.331090, 81.174705
2023-03-19T06:34:00.000Z, 80.895695, 83.033463, 80.916527, 81.171113, 84.793399, 81.956501
2023-03-19T06:36:00.000Z, 81.065151, 83.394623, 81.062659, 81.644259, 84.305032, 82.224788
2023-03-19T06:38:00.000Z, 80.649719, 82.364297, 80.867993, 81.746793, 83.707019, 82.103972
2023-03-19T06:40:00.000Z, 83.096345, 84.267041, 83.088723, 85.039976, 85.885205, 83.101556
2023-03-19T06:42:00.000Z, 85.606366, 86.699939, 86.250315, 87.573266, 88.827792, 85.065113
2023-03-19T06:44:00.000Z, 87.215946, 88.961601, 87.490814, 90.325728, 92.606327, 85.455071
2023-03-19T06:46:00.000Z, 87.101684, 88.816792, 88.510847, 92.015084, 93.544963, 86.093261
2023-03-19T06:48:00.000Z, 83.473070, 85.580709, 83.850327, 88.256950, 91.764335, 84.287271
2023-03-19T06:50:00.000Z, 81.877938, 83.834755, 81.955736, 84.925413, 89.506740, 83.016003
2023-03-19T06:52:00.000Z, 81.585880, 83.382437, 81.782437, 82.572742, 85.845972, 82.021130
2023-03-19T06:54:00.000Z, 83.320876, 84.618169, 82.954274, 84.089119, 85.041554, 83.509082
2023-03-19T06:56:00.000Z, 84.854782, 85.390213, 85.392777, 87.360691, 89.305428, 85.730274
2023-03-19T06:58:00.000Z, 85.662588, 87.135948, 86.837472, 89.296191, 89.341942, 85.890110
2023-03-19T07:00:00.000Z, 85.163873, 87.559937, 86.386107, 88.242911, 88.680420, 87.983001
2023-03-19T07:02:00.000Z, 85.748019, 87.991311, 88.041978, 90.355592, 92.390908, 89.834183
2023-03-19T07:04:00.000Z, 83.914271, 86.265517, 85.084054, 88.152321, 91.161197, 87.832228
2023-03-19T07:06:00.000Z, 85.856992, 87.075128, 86.812372, 89.320665, 92.875954, 87.535687
2023-03-19T07:08:00.000Z, 88.776414, 89.410712, 89.800711, 92.393174, 98.979896, 93.263187
2023-03-19T07:10:00.000Z, 91.689199, 93.090220, 94.470864, 96.806174, 105.215995, 99.182400
2023-03-19T07:12:00.000Z, 91.746990, 92.825827, 93.954633, 97.267831, 105.446330, 99.243762
2023-03-19T07:14:00.000Z, 88.880432, 90.907493, 91.011759, 93.396599, 98.137897, 93.137743
2023-03-19T07:16:00.000Z, 87.501799, 88.987142, 87.773755, 90.360354, 91.706538, 85.416697
2023-03-19T07:18:00.000Z, 85.868665, 86.946862, 85.423341, 87.664658, 89.688623, 84.718932
2023-03-19T07:20:00.000Z, 87.696565, 88.605930, 89.178876, 91.698589, 97.734734, 91.130444
2023-03-19T07:22:00.000Z, 90.361755, 90.714176, 91.118024, 93.849360, 101.565997, 96.983847
2023-03-19T07:24:00.000Z, 93.476025, 93.662558, 95.426444, 97.974183, 107.244736, 101.351473
2023-03-19T07:26:00.000Z, 92.711089, 94.024326, 95.279753, 98.308908, 108.082250, 102.282778
2023-03-19T07:28:00.000Z, 90.476501, 91.381404, 91.609791, 94.903617, 102.034600, 95.466477
2023-03-19T07:30:00.000Z, 88.203129, 89.979968, 89.482452, 92.682776, 98.534238, 91.904237
2023-03-19T07:32:00.000Z, 87.748615, 88.709386, 88.742980, 91.053976, 96.412563, 90.769367
2023-03-19T07:34:00.000Z, 89.192842, 89.697812, 89.135556, 91.129697, 98.406574, 92.032967
2023-03-19T07:36:00.000Z, 91.223804, 92.011518, 91.590102, 94.856607, 102.856616, 97.032664
2023-03-19T07:38:00.000Z, 93.815278, 94.976584, 97.273074, 99.719448, 109.339958, 104.296271
2023-03-19T07:40:00.000Z, 93.687595, 95.140580, 98.073564, 100.821865, 110.386282, 105.190825
2023-03-19T07:42:00.000Z, 91.797872, 92.935232, 94.491149, 97.356256, 106.375480, 100.822524
2023-03-19T07:44:00.000Z, 88.938673, 89.661700, 90.068127, 92.743449, 98.045535, 92.524881
2023-03-19T07:46:00.000Z, 84.706487, 86.219595, 84.682388, 85.757626, 88.739718, 85.865409
2023-03-19T07:48:00.000Z, 83.931599, 84.793674, 84.266208, 85.126815, 88.465318, 86.190290
2023-03-19T07:50:00.000Z, 87.609693, 88.648551, 88.080188, 91.308157, 98.622313, 92.018584
2023-03-19T07:52:00.000Z, 92.754511, 93.071963, 94.590839, 98.187980, 106.865959, 101.387542
2023-03-19T07:54:00.000Z, 92.869310, 94.344602, 96.645876, 100.166616, 109.080448, 103.607723
2023-03-19T07:56:00.000Z, 90.471714, 91.639159, 91.282768, 94.801012, 103.831341, 97.529953
2023-03-19T07:58:00.000Z, 89.432011, 89.971440, 90.789113, 93.799772, 97.302134, 91.143419
2023-03-19T08:00:00.000Z, 84.988917, 85.007140, 84.583977, 85.921990, 87.121118, 85.550980
2023-03-19T08:02:00.000Z, 86.944245, 87.845287, 87.389745, 89.689547, 90.407732, 86.871353
2023-03-19T08:04:00.000Z, 87.526629, 87.828267, 86.903100, 89.479450, 91.254356, 86.711756
2023-03-19T08:06:00.000Z, 87.318098, 88.844346, 88.263999, 90.483338, 94.421477, 87.798477
2023-03-19T08:08:00.000Z, 83.443326, 85.017377, 83.635894, 85.913957, 87.215218, 85.315943
2023-03-19T08:10:00.000Z, 83.218316, 84.539113, 83.407736, 84.701029, 86.812290, 85.280041
2023-03-19T08:12:00.000Z, 82.098502, 83.269113, 82.591253, 83.457033, 84.991167, 84.882918
2023-03-19T08:14:00.000Z, 83.602191, 83.702102, 83.220225, 84.401183, 87.080540, 85.772653
2023-03-19T08:16:00.000Z, 85.049180, 84.254228, 83.671920, 84.813794, 86.112994, 85.723102
2023-03-19T08:18:00.000Z, 85.567129, 87.004353, 84.650436, 86.992687, 89.050943, 86.838209
2023-03-19T08:20:00.000Z, 85.458611, 86.365031, 84.841552, 87.527992, 89.749395, 86.170207
2023-03-19T08:22:00.000Z, 83.547507, 84.072706, 83.245966, 84.086628, 85.166892, 84.568254
2023-03-19T08:24:00.000Z, 83.410888, 84.077148, 82.908719, 83.225165, 83.807292, 84.047244
2023-03-19T08:26:00.000Z, 82.504620, 83.295864, 82.193784, 83.303928, 85.679944, 84.056951
2023-03-19T08:28:00.000Z, 83.285937, 83.660707, 82.631486, 83.694590, 85.177783, 84.304957
2023-03-19T08:30:00.000Z, 84.429232, 84.351884, 82.900656, 83.795259, 85.057056, 84.910302
2023-03-19T08:32:00.000Z, 82.676930, 83.684816, 82.783475, 83.951927, 84.809410, 85.228550
2023-03-19T08:34:00.000Z, 82.764120, 84.409530, 83.425793, 83.158709, 84.951428, 85.520582
2023-03-19T08:36:00.000Z, 82.298942, 83.417611, 82.423569, 83.307604, 86.044137, 84.675386
2023-03-19T08:38:00.000Z, 82.777303, 83.403684, 82.154981, 82.930500, 85.418865, 84.361526
2023-03-19T08:40:00.000Z, 84.151018, 85.131540, 82.731289, 84.172739, 86.688783, 84.759192
2023-03-19T08:42:00.000Z, 83.276847, 84.837933, 82.442392, 83.496004, 84.937739, 83.976555
2023-03-19T08:44:00.000Z, 82.338278, 83.532079, 81.837302, 82.833828, 83.491546, 83.943232
2023-03-19T08:46:00.000Z, 82.237131, 82.806553, 82.171043, 82.709853, 83.978331, 84.479537
2023-03-19T08:48:00.000Z, 82.461050, 83.470229, 82.871054, 83.635385, 85.441360, 85.511554
2023-03-19T08:50:00.000Z, 82.233353, 83.083406, 82.680304, 83.521115, 85.686486, 85.089580
2023-03-19T08:52:00.000Z, 83.671217, 84.891373, 83.356301, 84.307427, 85.296660, 84.812845
2023-03-19T08:54:00.000Z, 83.231569, 84.129356, 83.278844, 84.592814, 86.134934, 84.809538
2023-03-19T08:56:00.000Z, 83.416944, 85.014249, 83.593576, 84.845798, 88.122730, 86.133305
2023-03-19T08:58:00.000Z, 83.269232, 83.785269, 83.381084, 84.220642, 86.096267, 85.097788
2023-03-19T09:00:00.000Z, 82.993208, 84.262052, 83.103382, 84.307845, 85.046260, 84.654864
2023-03-19T09:02:00.000Z, 82.929900, 83.317663, 82.977092, 83.152142, 83.800680, 84.441006
2023-03-19T09:04:00.000Z, 82.054883, 83.250727, 82.637069, 83.223760, 85.750187, 85.088621
2023-03-19T09:06:00.000Z, 83.948796, 83.630107, 82.754377, 83.777521, 86.737369, 84.967450
2023-03-19T09:08:00.000Z, 84.066887, 83.840686, 82.937055, 83.594422, 85.179131, 84.493454
2023-03-19T09:10:00.000Z, 83.341768, 83.709783, 83.006592, 83.365061, 84.550373, 84.243244
2023-03-19T09:12:00.000Z, 83.296053, 83.848013, 83.005746, 83.248752, 85.527837, 84.796488
2023-03-19T09:14:00.000Z, 82.371132, 82.867384, 81.967025, 82.793503, 83.784747, 83.759893
2023-03-19T09:16:00.000Z, 82.538847, 83.474435, 82.341542, 82.643549, 84.224944, 84.009178
2023-03-19T09:18:00.000Z, 82.121375, 83.153632, 82.144919, 82.742538, 83.941500, 84.282817
2023-03-19T09:20:00.000Z, 82.158761, 83.422421, 82.820764, 83.203359, 84.396048, 85.064893
2023-03-19T09:22:00.000Z, 82.587529, 83.581998, 83.319090, 83.955645, 85.406651, 85.297423
2023-03-19T09:24:00.000Z, 82.163253, 83.461623, 82.702023, 83.597128, 84.292411, 84.715024
2023-03-19T09:26:00.000Z, 83.065879, 83.767987, 83.328299, 83.815169, 84.106245, 85.024930
2023-03-19T09:28:00.000Z, 82.773537, 83.771792, 83.218593, 83.703176, 84.696363, 85.821283
2023-03-19T09:30:00.000Z, 82.479958, 83.689924, 83.316905, 83.752697, 84.878807, 86.141889
2023-03-19T09:32:00.000Z, 82.905141, 83.670685, 83.462028, 84.078071, 84.946485, 86.076165
2023-03-19T09:34:00.000Z, 82.597196, 83.510490, 83.202772, 83.874414, 84.896275, 86.083597
2023-03-19T09:36:00.000Z, 82.130528, 83.672754, 83.267167, 84.042083, 84.324997, 85.626971
2023-03-19T09:38:00.000Z, 82.826816, 84.488059, 83.906820, 84.145274, 84.946865, 86.162338
