yyyy-mm-ddTHH:MM:SSZ, BB_100-500 
2023-03-19T03:22:00.000Z, 92.279099
2023-03-19T03:24:00.000Z, 90.726913
2023-03-19T03:26:00.000Z, 90.422016
2023-03-19T03:28:00.000Z, 90.614022
2023-03-19T03:30:00.000Z, 92.338684
2023-03-19T03:32:00.000Z, 92.544188
2023-03-19T03:34:00.000Z, 92.101744
2023-03-19T03:36:00.000Z, 91.558911
2023-03-19T03:38:00.000Z, 90.536411
2023-03-19T03:40:00.000Z, 90.623367
2023-03-19T03:42:00.000Z, 91.681546
2023-03-19T03:44:00.000Z, 90.815452
2023-03-19T03:46:00.000Z, 90.582257
2023-03-19T03:48:00.000Z, 92.146328
2023-03-19T03:50:00.000Z, 90.598747
2023-03-19T03:52:00.000Z, 90.606729
2023-03-19T03:54:00.000Z, 90.965347
2023-03-19T03:56:00.000Z, 92.240982
2023-03-19T03:58:00.000Z, 91.208403
2023-03-19T04:00:00.000Z, 90.572267
2023-03-19T04:02:00.000Z, 90.329953
2023-03-19T04:04:00.000Z, 90.499595
2023-03-19T04:06:00.000Z, 91.169958
2023-03-19T04:08:00.000Z, 90.847750
2023-03-19T04:10:00.000Z, 91.222447
2023-03-19T04:12:00.000Z, 92.689117
2023-03-19T04:14:00.000Z, 90.740361
2023-03-19T04:16:00.000Z, 91.156147
2023-03-19T04:18:00.000Z, 92.293474
2023-03-19T04:20:00.000Z, 90.746855
2023-03-19T04:22:00.000Z, 89.728478
2023-03-19T04:24:00.000Z, 89.775288
2023-03-19T04:26:00.000Z, 92.597405
2023-03-19T04:28:00.000Z, 93.997993
2023-03-19T04:30:00.000Z, 92.129432
2023-03-19T04:32:00.000Z, 89.802324
2023-03-19T04:34:00.000Z, 90.401969
2023-03-19T04:36:00.000Z, 91.787514
2023-03-19T04:38:00.000Z, 90.371862
2023-03-19T04:40:00.000Z, 92.363074
2023-03-19T04:42:00.000Z, 90.652045
2023-03-19T04:44:00.000Z, 88.721295
2023-03-19T04:46:00.000Z, 87.878912
2023-03-19T04:48:00.000Z, 91.693989
2023-03-19T04:50:00.000Z, 91.860744
2023-03-19T04:52:00.000Z, 90.457615
2023-03-19T04:54:00.000Z, 90.367948
2023-03-19T04:56:00.000Z, 90.385194
2023-03-19T04:58:00.000Z, 89.950233
2023-03-19T05:00:00.000Z, 88.186846
2023-03-19T05:02:00.000Z, 90.695648
2023-03-19T05:04:00.000Z, 91.322890
2023-03-19T05:06:00.000Z, 89.428888
2023-03-19T05:08:00.000Z, 90.401291
2023-03-19T05:10:00.000Z, 91.419651
2023-03-19T05:12:00.000Z, 89.286829
2023-03-19T05:14:00.000Z, 91.347948
2023-03-19T05:16:00.000Z, 89.507769
2023-03-19T05:18:00.000Z, 90.527937
2023-03-19T05:20:00.000Z, 89.567626
2023-03-19T05:22:00.000Z, 89.945396
2023-03-19T05:24:00.000Z, 90.255903
2023-03-19T05:26:00.000Z, 88.938960
2023-03-19T05:28:00.000Z, 88.897609
2023-03-19T05:30:00.000Z, 89.180155
2023-03-19T05:32:00.000Z, 91.168625
2023-03-19T05:34:00.000Z, 91.194388
2023-03-19T05:36:00.000Z, 90.659771
2023-03-19T05:38:00.000Z, 89.664005
2023-03-19T05:40:00.000Z, 89.374565
2023-03-19T05:42:00.000Z, 92.409502
2023-03-19T05:44:00.000Z, 91.478247
2023-03-19T05:46:00.000Z, 90.066191
2023-03-19T05:48:00.000Z, 88.535010
2023-03-19T05:50:00.000Z, 89.072938
2023-03-19T05:52:00.000Z, 89.427545
2023-03-19T05:54:00.000Z, 93.128929
2023-03-19T05:56:00.000Z, 92.481585
2023-03-19T05:58:00.000Z, 91.440182
2023-03-19T06:00:00.000Z, 93.309455
2023-03-19T06:02:00.000Z, 90.276567
2023-03-19T06:04:00.000Z, 89.808224
2023-03-19T06:06:00.000Z, 89.553006
2023-03-19T06:08:00.000Z, 92.438423
2023-03-19T06:10:00.000Z, 92.615044
2023-03-19T06:12:00.000Z, 90.860441
2023-03-19T06:14:00.000Z, 92.891072
2023-03-19T06:16:00.000Z, 91.464794
2023-03-19T06:18:00.000Z, 89.791294
2023-03-19T06:20:00.000Z, 90.054761
2023-03-19T06:22:00.000Z, 91.890555
2023-03-19T06:24:00.000Z, 93.449208
2023-03-19T06:26:00.000Z, 92.241584
2023-03-19T06:28:00.000Z, 92.326659
2023-03-19T06:30:00.000Z, 90.964102
2023-03-19T06:32:00.000Z, 91.322000
2023-03-19T06:34:00.000Z, 92.882142
2023-03-19T06:36:00.000Z, 91.680613
2023-03-19T06:38:00.000Z, 91.768478
2023-03-19T06:40:00.000Z, 94.849058
2023-03-19T06:42:00.000Z, 96.464321
2023-03-19T06:44:00.000Z, 98.872219
2023-03-19T06:46:00.000Z, 99.243243
2023-03-19T06:48:00.000Z, 96.666552
2023-03-19T06:50:00.000Z, 95.103616
2023-03-19T06:52:00.000Z, 92.995799
2023-03-19T06:54:00.000Z, 93.721763
2023-03-19T06:56:00.000Z, 96.741593
2023-03-19T06:58:00.000Z, 97.234297
2023-03-19T07:00:00.000Z, 96.656239
2023-03-19T07:02:00.000Z, 99.919507
2023-03-19T07:04:00.000Z, 97.290373
2023-03-19T07:06:00.000Z, 97.759881
2023-03-19T07:08:00.000Z, 102.182169
2023-03-19T07:10:00.000Z, 107.914117
2023-03-19T07:12:00.000Z, 107.721913
2023-03-19T07:14:00.000Z, 102.955166
2023-03-19T07:16:00.000Z, 98.269303
2023-03-19T07:18:00.000Z, 96.935894
2023-03-19T07:20:00.000Z, 100.643814
2023-03-19T07:22:00.000Z, 104.611668
2023-03-19T07:24:00.000Z, 109.737526
2023-03-19T07:26:00.000Z, 110.579953
2023-03-19T07:28:00.000Z, 104.395596
2023-03-19T07:30:00.000Z, 102.410444
2023-03-19T07:32:00.000Z, 101.053155
2023-03-19T07:34:00.000Z, 101.967439
2023-03-19T07:36:00.000Z, 105.555447
2023-03-19T07:38:00.000Z, 111.904517
2023-03-19T07:40:00.000Z, 112.531975
2023-03-19T07:42:00.000Z, 108.724147
2023-03-19T07:44:00.000Z, 102.463945
2023-03-19T07:46:00.000Z, 95.938485
2023-03-19T07:48:00.000Z, 94.563358
2023-03-19T07:50:00.000Z, 101.605300
2023-03-19T07:52:00.000Z, 109.176187
2023-03-19T07:54:00.000Z, 111.489813
2023-03-19T07:56:00.000Z, 106.256131
2023-03-19T07:58:00.000Z, 101.913340
2023-03-19T08:00:00.000Z, 95.525615
2023-03-19T08:02:00.000Z, 98.183667
2023-03-19T08:04:00.000Z, 98.596811
2023-03-19T08:06:00.000Z, 99.770233
2023-03-19T08:08:00.000Z, 94.623213
2023-03-19T08:10:00.000Z, 94.565913
2023-03-19T08:12:00.000Z, 92.832005
2023-03-19T08:14:00.000Z, 94.980077
2023-03-19T08:16:00.000Z, 95.528437
2023-03-19T08:18:00.000Z, 96.983739
2023-03-19T08:20:00.000Z, 97.413496
2023-03-19T08:22:00.000Z, 93.807294
2023-03-19T08:24:00.000Z, 92.839615
2023-03-19T08:26:00.000Z, 93.082427
2023-03-19T08:28:00.000Z, 94.154264
2023-03-19T08:30:00.000Z, 94.224264
2023-03-19T08:32:00.000Z, 92.889672
2023-03-19T08:34:00.000Z, 93.701923
2023-03-19T08:36:00.000Z, 93.527632
2023-03-19T08:38:00.000Z, 92.855776
2023-03-19T08:40:00.000Z, 94.746960
2023-03-19T08:42:00.000Z, 93.752034
2023-03-19T08:44:00.000Z, 92.227813
2023-03-19T08:46:00.000Z, 92.465128
2023-03-19T08:48:00.000Z, 93.535551
2023-03-19T08:50:00.000Z, 93.097913
2023-03-19T08:52:00.000Z, 93.586654
2023-03-19T08:54:00.000Z, 93.596716
2023-03-19T08:56:00.000Z, 95.327041
2023-03-19T08:58:00.000Z, 93.890771
2023-03-19T09:00:00.000Z, 93.464521
2023-03-19T09:02:00.000Z, 92.387889
2023-03-19T09:04:00.000Z, 93.494348
2023-03-19T09:06:00.000Z, 93.587103
2023-03-19T09:08:00.000Z, 93.234049
2023-03-19T09:10:00.000Z, 92.564285
2023-03-19T09:12:00.000Z, 93.786829
2023-03-19T09:14:00.000Z, 91.896349
2023-03-19T09:16:00.000Z, 92.226187
2023-03-19T09:18:00.000Z, 91.938773
2023-03-19T09:20:00.000Z, 92.292169
2023-03-19T09:22:00.000Z, 92.975217
2023-03-19T09:24:00.000Z, 92.289211
2023-03-19T09:26:00.000Z, 92.880271
2023-03-19T09:28:00.000Z, 92.949771
2023-03-19T09:30:00.000Z, 93.090849
2023-03-19T09:32:00.000Z, 93.347473
2023-03-19T09:34:00.000Z, 93.100309
2023-03-19T09:36:00.000Z, 92.830501
2023-03-19T09:38:00.000Z, 93.483306
2023-03-19T09:40:00.000Z, 93.453273
2023-03-19T09:42:00.000Z, 93.618731
2023-03-19T09:44:00.000Z, 98.493509
2023-03-19T09:46:00.000Z, 106.937885
2023-03-19T09:48:00.000Z, 112.262826
2023-03-19T09:50:00.000Z, 113.790922
2023-03-19T09:52:00.000Z, 106.784862
2023-03-19T09:54:00.000Z, 100.184173
2023-03-19T09:56:00.000Z, 99.387549
2023-03-19T09:58:00.000Z, 98.473716
2023-03-19T10:00:00.000Z, 97.119483
2023-03-19T10:02:00.000Z, 101.691271
2023-03-19T10:04:00.000Z, 103.543168
2023-03-19T10:06:00.000Z, 98.806813
2023-03-19T10:08:00.000Z, 97.119230
2023-03-19T10:10:00.000Z, 97.851299
2023-03-19T10:12:00.000Z, 97.049382
2023-03-19T10:14:00.000Z, 96.976122
2023-03-19T10:16:00.000Z, 97.059207
2023-03-19T10:18:00.000Z, 98.463610
2023-03-19T10:20:00.000Z, 103.710257
2023-03-19T10:22:00.000Z, 106.611364
2023-03-19T10:24:00.000Z, 104.343462
2023-03-19T10:26:00.000Z, 100.389069
2023-03-19T10:28:00.000Z, 100.178246
2023-03-19T10:30:00.000Z, 104.613290
2023-03-19T10:32:00.000Z, 104.341334
2023-03-19T10:34:00.000Z, 104.278265
2023-03-19T10:36:00.000Z, 101.841499
2023-03-19T10:38:00.000Z, 100.135698
2023-03-19T10:40:00.000Z, 97.030399
2023-03-19T10:42:00.000Z, 96.012184
2023-03-19T10:44:00.000Z, 97.080731
2023-03-19T10:46:00.000Z, 101.064202
2023-03-19T10:48:00.000Z, 99.124426
2023-03-19T10:50:00.000Z, 100.660649
2023-03-19T10:52:00.000Z, 100.866740
2023-03-19T10:54:00.000Z, 99.762211
2023-03-19T10:56:00.000Z, 96.729382
2023-03-19T10:58:00.000Z, 96.682339
2023-03-19T11:00:00.000Z, 96.744944
2023-03-19T11:02:00.000Z, 98.071779
2023-03-19T11:04:00.000Z, 98.123420
2023-03-19T11:06:00.000Z, 99.960055
2023-03-19T11:08:00.000Z, 96.984761
2023-03-19T11:10:00.000Z, 97.366244
2023-03-19T11:12:00.000Z, 97.295044
2023-03-19T11:14:00.000Z, 97.530345
2023-03-19T11:16:00.000Z, 97.704882
2023-03-19T11:18:00.000Z, 101.059064
2023-03-19T11:20:00.000Z, 103.726283
2023-03-19T11:22:00.000Z, 104.028241
2023-03-19T11:24:00.000Z, 101.153225
2023-03-19T11:26:00.000Z, 99.854247
2023-03-19T11:28:00.000Z, 101.897160
2023-03-19T11:30:00.000Z, 104.067523
2023-03-19T11:32:00.000Z, 104.436035
2023-03-19T11:34:00.000Z, 103.242426
2023-03-19T11:36:00.000Z, 102.817134
2023-03-19T11:38:00.000Z, 102.074037
2023-03-19T11:40:00.000Z, 97.478894
2023-03-19T11:42:00.000Z, 96.960410
2023-03-19T11:44:00.000Z, 96.437750
2023-03-19T11:46:00.000Z, 96.632443
2023-03-19T11:48:00.000Z, 96.702400
2023-03-19T11:50:00.000Z, 97.436108
2023-03-19T11:52:00.000Z, 96.871821
2023-03-19T11:54:00.000Z, 96.857546
2023-03-19T11:56:00.000Z, 97.054226
2023-03-19T11:58:00.000Z, 97.111655
2023-03-19T12:00:00.000Z, 96.802790
2023-03-19T12:02:00.000Z, 96.223008
2023-03-19T12:04:00.000Z, 95.921691
2023-03-19T12:06:00.000Z, 96.165226
2023-03-19T12:08:00.000Z, 96.082567
2023-03-19T12:10:00.000Z, 95.919726
2023-03-19T12:12:00.000Z, 95.784813
2023-03-19T12:14:00.000Z, 96.254002
2023-03-19T12:16:00.000Z, 96.400378
2023-03-19T12:18:00.000Z, 96.533074
2023-03-19T12:20:00.000Z, 96.278913
2023-03-19T12:22:00.000Z, 95.907814
2023-03-19T12:24:00.000Z, 96.039212
2023-03-19T12:26:00.000Z, 96.120448
2023-03-19T12:28:00.000Z, 96.291205
2023-03-19T12:30:00.000Z, 96.573761
2023-03-19T12:32:00.000Z, 97.531926
2023-03-19T12:34:00.000Z, 105.307747
2023-03-19T12:36:00.000Z, 99.015809
2023-03-19T12:38:00.000Z, 105.262389
2023-03-19T12:40:00.000Z, 103.046996
2023-03-19T12:42:00.000Z, 97.571014
2023-03-19T12:44:00.000Z, 98.267769
2023-03-19T12:46:00.000Z, 96.917310
2023-03-19T12:48:00.000Z, 101.546999
2023-03-19T12:50:00.000Z, 97.472230
2023-03-19T12:52:00.000Z, 98.480088
2023-03-19T12:54:00.000Z, 96.483487
2023-03-19T12:56:00.000Z, 96.832447
2023-03-19T12:58:00.000Z, 96.609439
2023-03-19T13:00:00.000Z, 95.779437
2023-03-19T13:02:00.000Z, 95.269512
2023-03-19T13:04:00.000Z, 96.043522
2023-03-19T13:06:00.000Z, 95.845628
2023-03-19T13:08:00.000Z, 95.681909
2023-03-19T13:10:00.000Z, 96.064139
2023-03-19T13:12:00.000Z, 96.049723
2023-03-19T13:14:00.000Z, 96.170074
2023-03-19T13:16:00.000Z, 96.536249
2023-03-19T13:18:00.000Z, 96.209403
2023-03-19T13:20:00.000Z, 96.351906
2023-03-19T13:22:00.000Z, 96.647291
2023-03-19T13:24:00.000Z, 98.540168
2023-03-19T13:26:00.000Z, 99.321519
2023-03-19T13:28:00.000Z, 101.150861
2023-03-19T13:30:00.000Z, 97.417744
2023-03-19T13:32:00.000Z, 98.364861
2023-03-19T13:34:00.000Z, 100.320166
2023-03-19T13:36:00.000Z, 99.431865
2023-03-19T13:38:00.000Z, 99.465692
2023-03-19T13:40:00.000Z, 100.418037
2023-03-19T13:42:00.000Z, 102.048129
2023-03-19T13:44:00.000Z, 99.414454
2023-03-19T13:46:00.000Z, 99.970905
2023-03-19T13:48:00.000Z, 97.700261
2023-03-19T13:50:00.000Z, 100.358113
2023-03-19T13:52:00.000Z, 98.570054
2023-03-19T13:54:00.000Z, 98.681327
2023-03-19T13:56:00.000Z, 98.813716
2023-03-19T13:58:00.000Z, 98.066405
2023-03-19T14:00:00.000Z, 100.583099
2023-03-19T14:02:00.000Z, 98.330410
2023-03-19T14:04:00.000Z, 98.695559
2023-03-19T14:06:00.000Z, 99.755121
2023-03-19T14:08:00.000Z, 98.898012
2023-03-19T14:10:00.000Z, 101.158858
2023-03-19T14:12:00.000Z, 101.238600
2023-03-19T14:14:00.000Z, 101.103242
2023-03-19T14:16:00.000Z, 100.187794
2023-03-19T14:18:00.000Z, 99.768291
2023-03-19T14:20:00.000Z, 101.042546
2023-03-19T14:22:00.000Z, 100.041083
2023-03-19T14:24:00.000Z, 100.753985
2023-03-19T14:26:00.000Z, 100.460994
2023-03-19T14:28:00.000Z, 100.249451
2023-03-19T14:30:00.000Z, 101.352499
2023-03-19T14:32:00.000Z, 101.508432
2023-03-19T14:34:00.000Z, 100.377277
2023-03-19T14:36:00.000Z, 100.861595
2023-03-19T14:38:00.000Z, 100.200591
2023-03-19T14:40:00.000Z, 100.202316
2023-03-19T14:42:00.000Z, 101.380625
2023-03-19T14:44:00.000Z, 101.605632
2023-03-19T14:46:00.000Z, 100.019836
2023-03-19T14:48:00.000Z, 99.358864
2023-03-19T14:50:00.000Z, 99.018345
2023-03-19T14:52:00.000Z, 99.232091
2023-03-19T14:54:00.000Z, 99.579808
2023-03-19T14:56:00.000Z, 99.212973
2023-03-19T14:58:00.000Z, 99.471867
2023-03-19T15:00:00.000Z, 99.908273
2023-03-19T15:02:00.000Z, 99.662886
2023-03-19T15:04:00.000Z, 98.617930
2023-03-19T15:06:00.000Z, 99.017356
2023-03-19T15:08:00.000Z, 98.696594
2023-03-19T15:10:00.000Z, 99.667230
2023-03-19T15:12:00.000Z, 99.351403
2023-03-19T15:14:00.000Z, 99.239702
2023-03-19T15:16:00.000Z, 99.171584
2023-03-19T15:18:00.000Z, 99.484528
2023-03-19T15:20:00.000Z, 99.388540
2023-03-19T15:22:00.000Z, 99.764077
2023-03-19T15:24:00.000Z, 99.988764
2023-03-19T15:26:00.000Z, 99.963914
2023-03-19T15:28:00.000Z, 99.425973
2023-03-19T15:30:00.000Z, 99.223022
2023-03-19T15:32:00.000Z, 99.462707
2023-03-19T15:34:00.000Z, 99.434213
2023-03-19T15:36:00.000Z, 99.681857
2023-03-19T15:38:00.000Z, 99.555298
2023-03-19T15:40:00.000Z, 99.372413
2023-03-19T15:42:00.000Z, 99.529496
2023-03-19T15:44:00.000Z, 99.062121
2023-03-19T15:46:00.000Z, 98.789888
2023-03-19T15:48:00.000Z, 99.298026
2023-03-19T15:50:00.000Z, 99.541151
2023-03-19T15:52:00.000Z, 98.869775
2023-03-19T15:54:00.000Z, 98.546764
2023-03-19T15:56:00.000Z, 98.500650
2023-03-19T15:58:00.000Z, 98.296176
2023-03-19T16:00:00.000Z, 98.340225
2023-03-19T16:02:00.000Z, 98.232549
2023-03-19T16:04:00.000Z, 98.750485
2023-03-19T16:06:00.000Z, 98.709478
2023-03-19T16:08:00.000Z, 98.854837
2023-03-19T16:10:00.000Z, 97.772608
2023-03-19T16:12:00.000Z, 97.755252
2023-03-19T16:14:00.000Z, 97.605841
2023-03-19T16:16:00.000Z, 97.923134
2023-03-19T16:18:00.000Z, 97.662555
2023-03-19T16:20:00.000Z, 97.504963
2023-03-19T16:22:00.000Z, 97.751650
2023-03-19T16:24:00.000Z, 97.285259
2023-03-19T16:26:00.000Z, 96.849726
2023-03-19T16:28:00.000Z, 97.260581
2023-03-19T16:30:00.000Z, 97.535433
2023-03-19T16:32:00.000Z, 97.219793
2023-03-19T16:34:00.000Z, 97.007586
2023-03-19T16:36:00.000Z, 96.963778
2023-03-19T16:38:00.000Z, 97.181138
2023-03-19T16:40:00.000Z, 96.972860
2023-03-19T16:42:00.000Z, 96.886685
2023-03-19T16:44:00.000Z, 97.204727
2023-03-19T16:46:00.000Z, 97.518597
2023-03-19T16:48:00.000Z, 97.915290
2023-03-19T16:50:00.000Z, 97.232075
2023-03-19T16:52:00.000Z, 97.340913
2023-03-19T16:54:00.000Z, 97.074198
2023-03-19T16:56:00.000Z, 97.202620
2023-03-19T16:58:00.000Z, 97.558452
2023-03-19T17:00:00.000Z, 97.852374
2023-03-19T17:02:00.000Z, 98.578062
2023-03-19T17:04:00.000Z, 98.521452
2023-03-19T17:06:00.000Z, 98.635779
2023-03-19T17:08:00.000Z, 98.355625
2023-03-19T17:10:00.000Z, 98.405806
2023-03-19T17:12:00.000Z, 98.607949
2023-03-19T17:14:00.000Z, 98.720511
2023-03-19T17:16:00.000Z, 98.268830
2023-03-19T17:18:00.000Z, 97.872739
2023-03-19T17:20:00.000Z, 97.950197
2023-03-19T17:22:00.000Z, 97.763338
2023-03-19T17:24:00.000Z, 97.433630
2023-03-19T17:26:00.000Z, 97.095945
2023-03-19T17:28:00.000Z, 97.231749
2023-03-19T17:30:00.000Z, 97.303788
2023-03-19T17:32:00.000Z, 97.126314
2023-03-19T17:34:00.000Z, 97.500967
2023-03-19T17:36:00.000Z, 97.899709
2023-03-19T17:38:00.000Z, 98.186166
2023-03-19T17:40:00.000Z, 97.643868
2023-03-19T17:42:00.000Z, 97.710607
2023-03-19T17:44:00.000Z, 97.451552
2023-03-19T17:46:00.000Z, 97.388027
2023-03-19T17:48:00.000Z, 97.733640
2023-03-19T17:50:00.000Z, 97.919924
2023-03-19T17:52:00.000Z, 97.782733
2023-03-19T17:54:00.000Z, 98.122741
2023-03-19T17:56:00.000Z, 97.158172
2023-03-19T17:58:00.000Z, 97.905721
2023-03-19T18:00:00.000Z, 98.059958
2023-03-19T18:02:00.000Z, 97.326012
2023-03-19T18:04:00.000Z, 98.443775
2023-03-19T18:06:00.000Z, 98.601543
2023-03-19T18:08:00.000Z, 100.067660
2023-03-19T18:10:00.000Z, 98.593864
2023-03-19T18:12:00.000Z, 97.916256
2023-03-19T18:14:00.000Z, 97.960665
2023-03-19T18:16:00.000Z, 97.571629
2023-03-19T18:18:00.000Z, 97.222795
2023-03-19T18:20:00.000Z, 97.302140
2023-03-19T18:22:00.000Z, 97.085478
2023-03-19T18:24:00.000Z, 97.120554
2023-03-19T18:26:00.000Z, 96.803486
2023-03-19T18:28:00.000Z, 96.387888
2023-03-19T18:30:00.000Z, 96.967967
2023-03-19T18:32:00.000Z, 95.960915
2023-03-19T18:34:00.000Z, 95.988560
2023-03-19T18:36:00.000Z, 96.316078
2023-03-19T18:38:00.000Z, 97.694737
2023-03-19T18:40:00.000Z, 96.932942
2023-03-19T18:42:00.000Z, 96.449526
2023-03-19T18:44:00.000Z, 96.973592
2023-03-19T18:46:00.000Z, 97.959689
2023-03-19T18:48:00.000Z, 98.284144
2023-03-19T18:50:00.000Z, 96.705149
2023-03-19T18:52:00.000Z, 96.513436
2023-03-19T18:54:00.000Z, 95.729913
2023-03-19T18:56:00.000Z, 97.111511
2023-03-19T18:58:00.000Z, 96.699542
2023-03-19T19:00:00.000Z, 96.329522
2023-03-19T19:02:00.000Z, 96.680752
2023-03-19T19:04:00.000Z, 98.121057
2023-03-19T19:06:00.000Z, 98.442359
2023-03-19T19:08:00.000Z, 97.509624
2023-03-19T19:10:00.000Z, 98.749163
2023-03-19T19:12:00.000Z, 97.229562
2023-03-19T19:14:00.000Z, 98.658493
2023-03-19T19:16:00.000Z, 99.428718
2023-03-19T19:18:00.000Z, 97.886505
2023-03-19T19:20:00.000Z, 98.037452
2023-03-19T19:22:00.000Z, 96.875843
2023-03-19T19:24:00.000Z, 96.492700
2023-03-19T19:26:00.000Z, 96.626301
2023-03-19T19:28:00.000Z, 97.122156
2023-03-19T19:30:00.000Z, 97.940790
2023-03-19T19:32:00.000Z, 97.542593
2023-03-19T19:34:00.000Z, 97.387735
2023-03-19T19:36:00.000Z, 97.339147
2023-03-19T19:38:00.000Z, 96.189698
2023-03-19T19:40:00.000Z, 95.940130
2023-03-19T19:42:00.000Z, 96.252348
2023-03-19T19:44:00.000Z, 96.335784
2023-03-19T19:46:00.000Z, 96.316277
2023-03-19T19:48:00.000Z, 96.338347
2023-03-19T19:50:00.000Z, 96.676566
2023-03-19T19:52:00.000Z, 97.493894
2023-03-19T19:54:00.000Z, 97.986383
2023-03-19T19:56:00.000Z, 96.992193
2023-03-19T19:58:00.000Z, 96.218545
2023-03-19T20:00:00.000Z, 96.147967
2023-03-19T20:02:00.000Z, 95.857666
2023-03-19T20:04:00.000Z, 95.890176
2023-03-19T20:06:00.000Z, 95.785037
2023-03-19T20:08:00.000Z, 95.446072
2023-03-19T20:10:00.000Z, 95.724700
2023-03-19T20:12:00.000Z, 95.144053
2023-03-19T20:14:00.000Z, 94.725801
2023-03-19T20:16:00.000Z, 94.399088
2023-03-19T20:18:00.000Z, 94.576502
2023-03-19T20:20:00.000Z, 94.625308
2023-03-19T20:22:00.000Z, 94.721788
2023-03-19T20:24:00.000Z, 94.706614
2023-03-19T20:26:00.000Z, 94.443588
2023-03-19T20:28:00.000Z, 94.290187
2023-03-19T20:30:00.000Z, 94.222012
2023-03-19T20:32:00.000Z, 94.731524
2023-03-19T20:34:00.000Z, 94.826467
2023-03-19T20:36:00.000Z, 94.250032
2023-03-19T20:38:00.000Z, 93.754073
2023-03-19T20:40:00.000Z, 94.031869
2023-03-19T20:42:00.000Z, 94.353319
2023-03-19T20:44:00.000Z, 94.684567
2023-03-19T20:46:00.000Z, 94.962249
2023-03-19T20:48:00.000Z, 94.857119
2023-03-19T20:50:00.000Z, 94.982256
2023-03-19T20:52:00.000Z, 94.379110
2023-03-19T20:54:00.000Z, 94.093646
2023-03-19T20:56:00.000Z, 94.091141
2023-03-19T20:58:00.000Z, 93.665560
2023-03-19T21:00:00.000Z, 93.900946
2023-03-19T21:02:00.000Z, 93.746006
2023-03-19T21:04:00.000Z, 94.058862
2023-03-19T21:06:00.000Z, 94.011232
2023-03-19T21:08:00.000Z, 94.536110
