V1,V2,V3
-124.063636363636,37.7866600790514,-3563.8359375
-124.045454545455,37.7866600790514,-3546.7158203125
-124.027272727273,37.7866600790514,-3543.53588867188
-124.009090909091,37.7866600790514,-3546.31591796875
-123.990909090909,37.7866600790514,-3544.65576171875
-123.972727272727,37.7866600790514,-3546.03564453125
-123.954545454545,37.7866600790514,-3545.41552734375
-123.936363636364,37.7866600790514,-3547.12573242188
-123.918181818182,37.7866600790514,-3550.96557617188
-123.9,37.7866600790514,-3550.96557617188
-123.881818181818,37.7866600790514,-3489.67553710938
-123.863636363636,37.7866600790514,-3456.21313476562
-123.845454545455,37.7866600790514,-3427.31298828125
-123.827272727273,37.7866600790514,-3394.81298828125
-123.809090909091,37.7866600790514,-3370.31298828125
-123.790909090909,37.7866600790514,-3351.63305664062
-123.772727272727,37.7866600790514,-3321.81298828125
-123.754545454545,37.7866600790514,-3301.46313476562
-123.736363636364,37.7866600790514,-3278.2529296875
-123.718181818182,37.7866600790514,-3254.36938476562
-123.7,37.7866600790514,-3241.56958007812
-124.1,37.7691699604743,-3569.63598632812
-124.081818181818,37.7691699604743,-3556.47583007812
-124.063636363636,37.7691699604743,-3549.77587890625
-124.045454545455,37.7691699604743,-3544.11596679688
-124.027272727273,37.7691699604743,-3537.34594726562
-124.009090909091,37.7691699604743,-3523.86596679688
-123.990909090909,37.7691699604743,-3515.92553710938
-123.972727272727,37.7691699604743,-3511.57568359375
-123.954545454545,37.7691699604743,-3503.29565429688
-123.936363636364,37.7691699604743,-3502.12573242188
-123.918181818182,37.7691699604743,-3500.98559570312
-123.9,37.7691699604743,-3503.31567382812
-123.881818181818,37.7691699604743,-3490.8056640625
-123.863636363636,37.7691699604743,-3468.7529296875
-123.845454545455,37.7691699604743,-3443.96313476562
-123.827272727273,37.7691699604743,-3419.30297851562
-123.809090909091,37.7691699604743,-3392.57299804688
-123.790909090909,37.7691699604743,-3361.11303710938
-123.772727272727,37.7691699604743,-3335.36303710938
-123.754545454545,37.7691699604743,-3321.23291015625
-123.736363636364,37.7691699604743,-3307.39306640625
-123.718181818182,37.7691699604743,-3289.9794921875
-123.7,37.7691699604743,-3254.38940429688
-124.1,37.7516798418972,-3557.92602539062
-124.081818181818,37.7516798418972,-3547.63598632812
-124.063636363636,37.7516798418972,-3540.2958984375
-124.045454545455,37.7516798418972,-3542.77587890625
-124.027272727273,37.7516798418972,-3530.56591796875
-124.009090909091,37.7516798418972,-3516.28588867188
-123.990909090909,37.7516798418972,-3506.595703125
-123.972727272727,37.7516798418972,-3493.87573242188
-123.954545454545,37.7516798418972,-3483.58569335938
-123.936363636364,37.7516798418972,-3474.8857421875
-123.918181818182,37.7516798418972,-3469.91552734375
-123.9,37.7516798418972,-3468.92553710938
-123.881818181818,37.7516798418972,-3451.11572265625
-123.863636363636,37.7516798418972,-3442.89306640625
