"","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Begin.Date.Time","Begin.Hour","Species","Notes"
"40",40,"Spectrogram 1",1,102569.549,102655.608282192,125.323,862.392,"2023/3/13  2:23:25.5490",2,"HmpSng",NA
"41",41,"Spectrogram 1",1,105641.510781427,105777.781904779,90.517,691.81,"2023/3/13  3:14:36.5108",3,"HmpSng",NA
"42",42,"Spectrogram 1",1,106444.519175906,106507.315757003,84.052,898.707,"2023/3/13  3:27:59.5192",3,"HmpSng",NA
"43",43,"Spectrogram 1",1,108065.535874588,108154.137528484,213.362,834.052,"2023/3/13  3:55:00.5359",3,"Hmp",NA
"44",44,"Spectrogram 1",1,108526.747371558,108559.416847958,187.778,711.485,"2023/3/13  4:02:42.7474",4,"HmpSng",NA
"45",45,"Spectrogram 1",1,108927.526875942,109033.670894597,116.379,859.914,"2023/3/13  4:09:22.5269",4,"HmpSng",NA
"46",46,"Spectrogram 1",1,110730.755679673,110803.467510417,161.638,950.431,"2023/3/13  4:39:25.7557",4,"HmpSng",NA
"47",47,"Spectrogram 1",1,111972.09468803,112075.18786064,64.655,937.5,"2023/3/13  5:00:07.0947",5,"HmpSng",NA
"48",48,"Spectrogram 1",1,115234.721712865,115349.255558145,142.241,543.103,"2023/3/13  5:54:29.7217",5,"HmpSng",NA
"49",49,"Spectrogram 1",1,116367.323408427,116488.340301554,147.42,717.672,"2023/3/13  6:13:22.3234",6,"HmpSng",NA
"50",50,"Spectrogram 1",1,117302.077662959,117430.086078272,96.983,808.19,"2023/3/13  6:28:56.0777",6,"HmpSng",NA
"51",51,"Spectrogram 1",1,118133.052312853,118241.230228872,90.517,782.328,"2023/3/13  6:42:47.0523",6,"HmpSng",NA
"52",52,"Spectrogram 1",1,120404.103158898,120494.611591573,142.241,853.448,"2023/3/13  7:20:38.1032",7,"HmpSng",NA
"53",53,"Spectrogram 1",1,122551.162461923,122605.442097811,84.052,982.759,"2023/3/13  7:56:25.1625",7,"HmpSng",NA
"54",54,"Spectrogram 1",1,126230.509941149,126323.687864113,135.776,1304.668,"2023/3/13  8:57:44.5099",8,"HmpSng",NA
"55",55,"Spectrogram 1",1,129233.331901218,129288.628485787,0,575.432,"2023/3/13  9:47:47.3319",9,"HmpSng",NA
"56",56,"Spectrogram 1",1,130462.594666196,130538.611580156,83.432,1169.639,"2023/3/13  10:08:16.5947",10,"HmpSng",NA
"57",57,"Spectrogram 1",1,133519.620070504,133595.891221634,92.36,1411.326,"2023/3/13  10:59:13.6201",10,"HmpSng",NA
"58",58,"Spectrogram 1",1,136951.238769186,137011.238741408,92.757,1838.447,"2023/3/13  11:56:25.2388",11,"HmpSng",NA
"59",59,"Spectrogram 1",1,140605.937571681,140635.556202036,122.845,1068.796,"2023/3/13  12:57:19.9376",12,"HmpSng",NA
"60",60,"Spectrogram 1",1,145641.526653719,145798.263869291,116.379,711.207,"2023/3/13  14:21:15.5267",14,"HmpSng",NA
"61",61,"Spectrogram 1",1,147763.162156368,147863.204482933,77.586,685.504,"2023/3/13  14:56:36.1622",14,"HmpSng",NA
"62",62,"Spectrogram 1",1,153289.339840101,153363.577093867,99.969,474.969,"2023/3/13  16:28:42.3398",16,"Hmp",NA
"63",63,"Spectrogram 1",1,154115.67451742,154157.305855579,155.172,523.342,"2023/3/13  16:42:28.6745",16,"HmpSoc",NA
"64",64,"Spectrogram 1",1,156176.229624706,156268.136361817,174.569,911.638,"2023/3/13  17:16:49.2296",17,"HmpSng",NA
"65",65,"Spectrogram 1",1,158489.229603872,158581.136340984,174.569,808.19,"2023/3/13  17:55:22.2296",17,"HmpSng",NA
"66",66,"Spectrogram 1",1,159156.424525453,159186.297392979,201.225,653.811,"2023/3/13  18:06:29.4245",18,"HmpSng",NA
"67",67,"Spectrogram 1",1,162173.153102166,162236.839513359,206.897,859.914,"2023/3/13  18:56:46.1531",18,"HmpSng",NA
"68",68,"Spectrogram 1",1,169976.481264654,170065.718511476,187.5,1444.717,"2023/3/13  21:06:49.4813",21,"Hmp",NA
"69",69,"Spectrogram 1",1,174358.743722693,174425.226742761,155.172,885.776,"2023/3/13  22:19:51.7437",22,"Hmp",NA
"70",70,"Spectrogram 1",1,177321.936099591,177389.64572234,166.491,788.698,"2023/3/13  23:09:14.9361",23,"HmpSng",NA
"71",71,"Spectrogram 1",1,184691.531457921,184838.480542432,38.793,1428.879,"2023/3/14  1:12:03.5315",1,"HmpSng",NA
"72",72,"Spectrogram 1",1,191942.76008863,191982.166850047,95.823,694.551,"2023/3/14  3:12:55.7601",3,"Hmp",NA
"73",73,"Spectrogram 1",1,193439.912563677,193516.310833392,64.655,691.81,"2023/3/14  3:37:52.9126",3,"HmpSng",NA
"74",74,"Spectrogram 1",1,194590.564931674,194713.107247823,174.569,995.69,"2023/3/14  3:57:03.5649",3,"HmpSng",NA
"75",75,"Spectrogram 1",1,196365.446270804,196441.272506886,163.735,663.391,"2023/3/14  4:26:37.4463",4,"HmpSng",NA
"76",76,"Spectrogram 1",1,196862.251370645,196978.564876118,168.103,1034.483,"2023/3/14  4:34:54.2514",4,"HmpSng",NA
"77",77,"Spectrogram 1",1,198298.386973988,198361.946266596,122.845,1021.552,"2023/3/14  4:58:50.3870",4,"HmpSng",NA
"78",78,"Spectrogram 1",1,202384.615770774,202480.208946857,168.103,756.466,"2023/3/14  6:06:56.6158",6,"HmpSng",NA
"79",79,"Spectrogram 1",1,204035.696176671,204128.174947417,8.046,810.811,"2023/3/14  6:34:27.6962",6,"HmpSng",NA
"80",80,"Spectrogram 1",1,205281.547694739,205343.835801495,153.123,760.882,"2023/3/14  6:55:13.5477",6,"HmpSng",NA
"81",81,"Spectrogram 1",1,207309.50631662,207351.519000942,103.448,641.278,"2023/3/14  7:29:01.5063",7,"HmpSng",NA
"82",82,"Spectrogram 1",1,209015.425835275,209135.68001689,64.655,1500,"2023/3/14  7:57:27.4258",7,"HmpSng",NA
"83",83,"Spectrogram 1",1,212562.773300612,212693.196969044,109.914,1280.172,"2023/3/14  8:56:34.7733",8,"HmpSng",NA
"84",84,"Spectrogram 1",1,216097.230853372,216144.074052024,44.226,1194.087,"2023/3/14  9:55:28.2309",9,"HmpSng",NA
"85",85,"Spectrogram 1",1,223606.802964513,223735.002041843,142.241,914.005,"2023/3/14  12:00:37.8030",12,"Hmp",NA
"86",86,"Spectrogram 1",1,227344.942606874,227436.7222254,109.914,834.052,"2023/3/14  13:02:55.9426",13,"HmpSng",NA
"87",87,"Spectrogram 1",1,232177.992630473,232216.636680379,184.545,714.717,"2023/3/14  14:23:28.9926",14,"Hmp",NA
"88",88,"Spectrogram 1",1,252336.544246822,252413.323872293,70.485,445.485,"2023/3/14  19:59:26.5442",19,"Hmp",NA
"89",89,"Spectrogram 1",1,272906.603688795,272967.112135358,90.517,730.603,"2023/3/15  1:42:15.6037",1,"Hmp",NA
"90",90,"Spectrogram 1",1,273133.103236699,273177.086267185,140.049,1654.187,"2023/3/15  1:46:02.1032",1,"HmpSng",NA
"91",91,"Spectrogram 1",1,273853.051658898,273950.170285605,135.776,1592.138,"2023/3/15  1:58:02.0517",1,"HmpSng",NA
"92",92,"Spectrogram 1",1,274480.076972251,274581.390484669,127.007,993.386,"2023/3/15  2:08:29.0770",2,"HmpSng",NA
"93",93,"Spectrogram 1",1,277133.1446373,277229.246280367,110.565,1968.059,"2023/3/15  2:52:41.1446",2,"HmpSng",NA
"94",94,"Spectrogram 1",1,278895.453896716,278965.242,223.338,675.924,"2023/3/15  3:22:04.4539",3,"HmpSng",NA
"95",95,"Spectrogram 1",1,278181.03422899,278236.203659193,74.417,1547.205,"2023/3/15  3:10:09.0342",3,"HmpSng",NA
"96",96,"Spectrogram 1",1,279731.957769686,279787.000117085,113.424,785.838,"2023/3/15  3:36:00.9578",3,"HmpSng",NA
"97",97,"Spectrogram 1",1,280272.79681044,280410.974712571,135.776,989.224,"2023/3/15  3:45:01.7968",3,"HmpSng",NA
"98",98,"Spectrogram 1",1,281364.593416667,281411.754411782,94.933,819.071,"2023/3/15  4:03:13.5934",4,"HmpSng",NA
"99",99,"Spectrogram 1",1,282472.101851989,282534.26284016,148.707,853.448,"2023/3/15  4:21:40.1019",4,"HmpSng",NA
"100",100,"Spectrogram 1",1,284479.076474105,284553.822202213,71.121,769.397,"2023/3/15  4:55:07.0765",4,"HmpSng",NA
"101",101,"Spectrogram 1",1,285910.572166667,285988.750096575,89.5,736.052,"2023/3/15  5:18:59.5722",5,"HmpSng",NA
"102",102,"Spectrogram 1",1,288238.381423199,288302.703427319,181.702,776.529,"2023/3/15  5:57:46.3814",5,"HmpSng",NA
"103",103,"Spectrogram 1",1,298550.65227769,298584.847177113,136.951,408.503,"2023/3/15  8:49:38.6523",8,"Hmp",NA
"104",104,"Spectrogram 1",1,300122.60132839,300163.78775,154.672,626.655,"2023/3/15  9:15:50.6013",9,"HmpSng",NA
"105",105,"Spectrogram 1",1,309083.57575721,309141.52894521,276.23,799.937,"2023/3/15  11:45:11.5758",11,"HmpSng",NA
"106",106,"Spectrogram 1",1,355396.316527307,355436.041085187,224.244,707.617,"2023/3/16  0:37:01.3165",0,"HmpSng",NA
"107",107,"Spectrogram 1",1,356110.532588512,356212.354575271,109.914,1144.397,"2023/3/16  0:48:55.5326",0,"HmpSng",NA
"108",108,"Spectrogram 1",1,359839.011297846,360040.926533604,127.912,714.988,"2023/3/16  1:51:04.0113",1,"HmpSng",NA
"109",109,"Spectrogram 1",1,363799.278213983,363862.837506591,200.129,536.971,"2023/3/16  2:57:04.2782",2,"HmpSng",NA
"110",110,"Spectrogram 1",1,372491.091735287,372604.227250118,90.517,678.133,"2023/3/16  5:21:55.0917",5,"HmpSng",NA
"111",111,"Spectrogram 1",1,378254.142595045,378310.888323152,238.207,587.345,"2023/3/16  6:57:58.1426",6,"Hmp",NA
"112",112,"Spectrogram 1",1,379021.049147893,379081.938974929,109.914,987.715,"2023/3/16  7:10:45.0491",7,"HmpSng",NA
"113",113,"Spectrogram 1",1,381688.545,381784.392413253,64.655,956.897,"2023/3/16  7:55:12.5450",7,"HmpSng",NA
"114",114,"Spectrogram 1",1,381966.604124411,382035.502397599,25.862,958.231,"2023/3/16  7:59:50.6041",7,"HmpSng",NA
"115",115,"Spectrogram 1",1,383088.591416167,383140.58291752,37.514,625.876,"2023/3/16  8:18:32.5914",8,"HmpSng",NA
"116",116,"Spectrogram 1",1,385699.405011829,385755.082952154,38.793,707.617,"2023/3/16  9:02:03.4050",9,"HmpSng",NA
"117",117,"Spectrogram 1",1,387710.828610581,387859.748041726,122.845,633.621,"2023/3/16  9:35:34.8286",9,"HmpSng",NA
"118",118,"Spectrogram 1",1,389209.760795021,389298.362448917,77.586,601.293,"2023/3/16  10:00:33.7608",10,"HmpSng",NA
"119",119,"Spectrogram 1",1,395119.226935852,395157.743867173,129.31,762.931,"2023/3/16  11:39:02.2269",11,"HmpSng",NA
"120",120,"Spectrogram 1",1,397132.442739701,397285.747753472,132.678,1720.991,"2023/3/16  12:12:36.4427",12,"HmpSng",NA
"121",121,"Spectrogram 1",1,397791.375103166,397851.947126354,239.224,1828.01,"2023/3/16  12:23:34.3751",12,"HmpSng",NA
"122",122,"Spectrogram 1",1,400391.955602813,400447.379305967,185.45,728.554,"2023/3/16  13:06:55.9556",13,"Hmp",NA
"123",123,"Spectrogram 1",1,400838.167535016,400913.040381709,193.966,646.552,"2023/3/16  13:14:21.1675",13,"HmpSng",NA
"124",124,"Spectrogram 1",1,413613.222544374,413724.578399835,187.5,1385.749,"2023/3/16  16:47:16.2225",16,"Hmp",NA
"125",125,"Spectrogram 1",1,414019.849516243,414113.535913548,174.569,1092.672,"2023/3/16  16:54:02.8495",16,"HmpSng",NA
"126",126,"Spectrogram 1",1,415255.468176259,415324.112212276,154.791,2380.835,"2023/3/16  17:14:38.4682",17,"HmpSng",NA
"127",127,"Spectrogram 1",1,420273.14608298,420384.629072269,109.914,1503.686,"2023/3/16  18:38:15.1461",18,"HmpSng",NA
"128",128,"Spectrogram 1",1,422122.646041784,422200.442615937,0,769.397,"2023/3/16  19:09:05.6460",19,"HmpSng",NA
"129",129,"Spectrogram 1",1,423423.349429437,423483.984994586,206.897,730.603,"2023/3/16  19:30:45.3494",19,"HmpSng",NA
"130",130,"Spectrogram 1",1,423561.959609758,423614.078229696,109.914,879.31,"2023/3/16  19:33:04.9596",19,"HmpSng",NA
"131",131,"Spectrogram 1",1,424981.823950859,425101.315420963,58.19,969.828,"2023/3/16  19:56:44.8240",19,"HmpSng",NA
"132",132,"Spectrogram 1",1,70642.603621116,70717.730704979,103.194,737.101,"2023/3/12  17:31:19.6036",17,"HmpSng",NA
"133",133,"Spectrogram 1",1,85407.407024482,85492.830713748,154.791,891.892,"2023/3/12  21:37:23.4070",21,"HmpSng",NA
"134",134,"Spectrogram 1",1,86847.736047022,86943.837697446,250.614,965.602,"2023/3/12  22:01:23.7360",22,"Hmp",NA
"135",135,"Spectrogram 1",1,90275.919475577,90284.690657957,221.13,737.101,"2023/3/12  22:58:31.9195",22,"Hmp",NA
"136",136,"Spectrogram 1",1,91136.257768656,91197.52892673,117.936,737.101,"2023/3/12  23:12:52.2578",23,"Hmp",NA
"137",137,"Spectrogram 1",1,95866.674973105,95913.963086806,125.307,619.165,"2023/3/13  0:31:42.6750",0,"HmpSng",NA
"138",138,"Spectrogram 1",1,128976.310758769,129094.53104302,81.081,1304.668,"2023/3/13  9:43:30.3108",9,"HmpSng",NA
"139",139,"Spectrogram 1",1,148093.454331685,148199.852587512,66.339,2019.656,"2023/3/13  15:02:06.4543",15,"HmpSng",NA
"140",140,"Spectrogram 1",1,165534.475399541,165588.119442502,184.275,781.327,"2023/3/13  19:52:47.4754",19,"HmpSng",NA
"141",141,"Spectrogram 1",1,169214.404465925,169253.734697858,243.243,1179.361,"2023/3/13  20:54:06.4045",20,"HmpSng",NA
"142",142,"Spectrogram 1",1,169668.458896069,169766.975799612,162.162,737.101,"2023/3/13  21:01:41.4589",21,"HmpSng",NA
"143",143,"Spectrogram 1",1,182549.302701801,182594.175562382,427.518,832.924,"2023/3/14  0:36:21.3027",0,"Hmp",NA
"144",144,"Spectrogram 1",1,182080.590746057,182160.039861817,294.84,1238.329,"2023/3/14  0:28:32.5907",0,"HmpSng",NA
"145",145,"Spectrogram 1",1,188323.282038665,188388.875228637,95.823,589.681,"2023/3/14  2:12:35.2820",2,"HmpSng",NA
"146",146,"Spectrogram 1",1,188670.671691678,188882.883366172,88.452,2447.174,"2023/3/14  2:18:22.6717",2,"HmpSng",NA
"147",147,"Spectrogram 1",1,191236.48292979,191277.287995645,88.452,2653.563,"2023/3/14  3:01:09.4829",3,"HmpSng",NA
"148",148,"Spectrogram 1",1,191730.363948741,191793.923241349,95.823,2358.722,"2023/3/14  3:09:22.3639",3,"HmpSng",NA
"149",149,"Spectrogram 1",1,220320.785803613,220380.785775836,287.469,766.585,"2023/3/14  11:05:52.7858",11,"Hmp",NA
"150",150,"Spectrogram 1",1,220783.3959006,220856.616205685,147.42,707.617,"2023/3/14  11:13:34.3959",11,"HmpSng",NA
"151",151,"Spectrogram 1",1,228116.805656838,228177.822577742,29.484,751.843,"2023/3/14  13:15:47.8057",13,"Hmp",NA
"152",152,"Spectrogram 1",1,228642.466322093,228774.415413548,140.049,759.214,"2023/3/14  13:24:33.4663",13,"HmpSng",NA
"153",153,"Spectrogram 1",1,231509.654240172,231614.272835805,81.081,582.31,"2023/3/14  14:12:20.6542",14,"Hmp",NA
"154",154,"Spectrogram 1",1,252941.959502884,253005.391676907,162.162,766.585,"2023/3/14  20:09:31.9595",20,"Hmp",NA
"155",155,"Spectrogram 1",1,253168.789898011,253246.332234993,117.936,1068.796,"2023/3/14  20:13:18.7899",20,"HmpSng",NA
"156",156,"Spectrogram 1",1,254448.518802436,254513.095043726,221.13,796.069,"2023/3/14  20:34:38.5188",20,"HmpSng",NA
"157",157,"Spectrogram 1",1,269581.636076565,269645.068250588,191.646,619.165,"2023/3/15  0:46:50.6361",0,"Hmp",NA
"158",158,"Spectrogram 1",1,269893.941000059,269935.763014595,184.275,1769.042,"2023/3/15  0:52:03.9410",0,"HmpSng",NA
"159",159,"Spectrogram 1",1,291985.228057498,292062.134801554,206.388,626.536,"2023/3/15  7:00:13.2281",7,"HmpSng",NA
"160",160,"Spectrogram 1",1,295764.999410958,295860.0841127,132.678,737.101,"2023/3/15  8:03:13.9994",8,"Hmp",NA
"161",161,"Spectrogram 1",1,303070.558441855,303111.236389124,213.759,685.504,"2023/3/15  10:04:58.5584",10,"HmpSng",NA
"162",162,"Spectrogram 1",1,308469.058906368,308577.236822387,257.985,1503.686,"2023/3/15  11:34:56.0589",11,"HmpSng",NA
"163",163,"Spectrogram 1",1,309288.986504061,309343.583915078,103.194,796.069,"2023/3/15  11:48:36.9865",11,"HmpSng",NA
"164",164,"Spectrogram 1",1,367618.697776189,367714.418070857,117.936,626.536,"2023/3/16  4:00:43.6978",4,"HmpSng",NA
"165",165,"Spectrogram 1",1,395762.33227101,395768.942437441,44.226,928.747,"2023/3/16  11:49:46.3323",11,"HmpSoc",NA
"166",166,"Spectrogram 1",1,405142.770095398,405206.329388006,88.452,523.342,"2023/3/16  14:26:06.7701",14,"HmpSng",NA
"167",167,"Spectrogram 1",1,405716.913614054,405739.159366467,117.936,434.889,"2023/3/16  14:35:40.9136",14,"HmpSng",NA
"168",168,"Spectrogram 1",1,405956.710104873,406017.854144362,132.678,1113.022,"2023/3/16  14:39:39.7101",14,"HmpSng",NA
"169",169,"Spectrogram 1",1,410421.653450153,410470.339868291,324.324,1606.88,"2023/3/16  15:54:04.6535",15,"HmpSng",NA
"170",170,"Spectrogram 1",1,311465.886883063,311505.54788165,154.791,803.44,"2023/3/15  12:24:53.8869",12,"Hmp",NA
"171",171,"Spectrogram 1",1,312167.327611288,312284.658065443,117.936,766.585,"2023/3/15  12:36:34.3276",12,"HmpSng",NA
"172",172,"Spectrogram 1",1,313032.751314442,313088.556373352,154.791,965.602,"2023/3/15  12:51:00.7513",12,"HmpSng",NA
"173",173,"Spectrogram 1",1,316198.768131179,316239.446078449,280.098,515.971,"2023/3/15  13:43:45.7681",13,"Hmp",NA
"174",174,"Spectrogram 1",1,316878.547777484,316999.437552024,154.791,737.101,"2023/3/15  13:55:05.5478",13,"HmpSng",NA
"175",175,"Spectrogram 1",1,318732.369778131,318768.471456332,250.614,523.342,"2023/3/15  14:25:59.3698",14,"Hmp",NA
"176",176,"Spectrogram 1",1,319835.988352931,319931.073054673,221.13,611.794,"2023/3/15  14:44:22.9884",14,"HmpSng",NA
"177",177,"Spectrogram 1",1,326576.301858404,326677.615370821,162.162,611.794,"2023/3/15  16:36:42.3019",16,"HmpSng",NA
"178",178,"Spectrogram 1",1,326894.962961158,326969.708689265,176.904,560.197,"2023/3/15  16:42:01.9630",16,"HmpSng",NA
"179",179,"Spectrogram 1",1,327880.056175435,327988.36121004,213.759,737.101,"2023/3/15  16:58:26.0562",16,"HmpSng",NA
"180",180,"Spectrogram 1",1,329316.446015949,329359.412097752,213.759,972.973,"2023/3/15  17:22:22.4460",17,"HmpSng",NA
"181",181,"Spectrogram 1",1,330239.835710628,330288.522128766,206.388,796.069,"2023/3/15  17:37:46.8357",17,"HmpSng",NA
"182",182,"Spectrogram 1",1,330780.547624706,330883.00520439,95.823,729.73,"2023/3/15  17:46:47.5476",17,"HmpSng",NA
"183",183,"Spectrogram 1",1,331750.767964513,331802.505228696,206.388,619.165,"2023/3/15  18:02:57.7680",18,"Hmp",NA
"184",184,"Spectrogram 1",1,331951.284895833,332019.293338924,191.646,707.617,"2023/3/15  18:06:17.2849",18,"HmpSng",NA
"185",185,"Spectrogram 1",1,333707.479823034,333745.488280014,398.034,796.069,"2023/3/15  18:35:33.4798",18,"HmpSng",NA
"186",186,"Spectrogram 1",1,334965.42044362,334999.869580214,280.098,766.585,"2023/3/15  18:56:31.4204",18,"HmpSng",NA
"187",187,"Spectrogram 1",1,335170.81872028,335294.632222281,117.936,788.698,"2023/3/15  18:59:57.8187",18,"HmpSng",NA
"188",188,"Spectrogram 1",1,336912.089767243,336931.157555026,265.356,604.423,"2023/3/15  19:28:58.0898",19,"Hmp",NA
"189",189,"Spectrogram 1",1,336348.674798846,336374.861227401,493.857,670.762,"2023/3/15  19:19:34.6748",19,"Hmp",NA
"190",190,"Spectrogram 1",1,346262.600512535,346306.456424435,176.904,530.713,"2023/3/15  22:04:48.6005",22,"Hmp",NA
"191",191,"Spectrogram 1",1,348187.342036723,348253.952175377,199.017,641.278,"2023/3/15  22:36:53.3420",22,"Hmp",NA
